,potential,Predicted fluorescence,Observed fluorescence
2462,0.5579419,4.4214554,4.483277922899629
2463,0.41941604,4.298817,4.4483431795841275
2464,0.6197969,4.4562063,4.4749325036117105
2465,0.35155386,4.209257,4.4309716021933285
2466,0.5356277,4.406253,4.490677772524824
2467,0.28783816,4.103229,4.425858667077985
2468,0.5505801,4.416608,4.360993134680191
2469,-2.8575497,2.5119848,1.9616315188523328
2470,0.5416632,4.4105163,4.508572181641345
2471,0.37726477,4.245852,4.469278351235271
2472,0.45457855,4.3368697,4.401692948090899
2473,-2.435,2.4774215,2.767786248582169
2474,-0.010297518,3.327073,3.8318464879339755
2475,-1.2078642,2.3096838,3.018062573232689
2476,0.87125564,4.517668,3.7389140434084576
2477,-0.7316526,2.2940986,1.7117247131174063
2478,0.6139015,4.4533243,4.4703595624377614
2479,0.39220124,4.2655873,4.389220457563956
2480,0.2714133,4.072152,4.350243049080392
2481,0.25083837,4.030983,2.4533392569171517
2482,0.298372,4.122334,4.411946558156062
2483,-0.49175766,2.391286,2.3880360732330432
2484,0.26495835,4.0595055,4.405146202891016
2485,-0.2696611,2.6648495,3.4699500163169765
2486,0.41433945,4.292877,4.385274017785227
2487,-3.4913168,2.545182,1.9769990419239774
2488,0.24607305,4.02109,4.347607003557026
2489,0.6498503,4.469621,4.521063439991312
2490,-1.1461754,2.3016722,2.4837653489860836
2491,0.49784783,4.376849,4.503060569383632
2492,-0.3347908,2.5580962,2.3657586567578646
2493,-0.13014285,2.980486,3.3989376339606077
2494,0.5469502,4.4141574,4.440489743347253
2495,-1.6195164,2.3727648,2.1741320209249415
2496,0.55078334,4.416744,4.448352235982684
2497,-0.96824837,2.2851014,2.4416868682794113
2498,-2.0884883,2.439222,2.3198472436104782
2499,0.24621452,4.0213857,4.220303881011822
2500,0.3418768,4.194592,4.301383832063901
2501,-0.14060278,2.9528964,2.5002783537751223
2502,0.17237352,3.8511593,4.091618084245517
2503,0.34370705,4.197404,4.4191096897169215
2504,0.37432346,4.241836,2.5793592134832486
2505,0.12699014,3.731712,4.3893061881335695
2506,0.12192665,3.7177718,4.304307377097866
2507,0.43470052,4.316008,4.341163546236263
2508,-2.9594493,2.5186388,2.90657101311945
2509,-1.2603106,2.317051,2.684400515400387
2510,-1.049349,2.291142,2.3818107510930324
2511,-1.4031532,2.3386908,2.0757115620647935
2512,-2.1018593,2.4408762,2.8063320529217917
2513,0.43255037,4.3136516,4.282111088657089
2514,-2.1527462,2.4470365,2.642225474154237
2515,-0.61365974,2.3252437,3.609837856277707
2516,0.578361,4.434074,4.401445724256146
2517,0.6574901,4.472707,4.414868494873417
2518,0.35301843,4.2114334,4.215751188273101
2519,0.51113427,4.3877416,4.381614308591839
2520,-0.46623275,2.4111152,2.4554205961980253
2521,-0.51479226,2.375387,2.4370645302884753
2522,-0.6577842,2.310584,2.4219417804769465
2523,0.52279025,4.396798,4.424112540350886
2524,0.6561622,4.4721794,4.4484973720744705
2525,-0.5414431,2.3591545,2.3109796561646423
2526,0.37099764,4.2372427,4.445392693815882
2527,-0.6573587,2.3107064,2.3524548679040307
2528,0.6407659,4.4657845,4.4863586182147035
2529,0.55008495,4.4162765,4.358757882862283
2530,-0.41638228,2.4573328,2.942482946528121
2531,0.565027,4.4259696,4.427727343160278
2532,-2.1272388,2.4439752,2.3915512739288993
2533,0.35932866,4.220682,4.244935027947804
2534,0.28751746,4.102637,3.2588912231677205
2535,0.6003596,4.4463773,4.323143001775422
2536,0.8002391,4.5102844,4.430273084262119
2537,-0.76314735,2.2895913,2.257036900232169
2538,0.6969404,4.486712,4.486544883523989
2539,-0.17367195,2.8695698,3.9578380274404363
2540,0.9023921,4.519074,4.501708049583285
2541,0.38169715,4.251823,4.365871881306116
2542,0.015249748,3.4046383,4.142391038110838
2543,0.47523752,4.3568497,4.462540993566156
2544,0.6416794,4.466179,4.449332322080845
2545,0.7144297,4.491956,4.477001888202253
2546,0.37164935,4.2381473,4.244873621333176
2547,0.69441915,4.485909,4.50736181082748
2548,-0.23155943,2.7392697,1.6835996935088677
2549,-1.3235095,2.3264117,2.4470645196361107
2550,-0.49250227,2.3907433,2.5603644085279074
2551,-1.1180956,2.298324,2.52755206175724
2552,0.69069463,4.4847007,4.3951646994254965
2553,0.51911485,4.3939915,4.435106132818504
2554,0.17679228,3.8622196,4.277939992911377
2555,0.3361671,4.185704,4.296597908603106
2556,0.4004172,4.2759833,4.363712093668578
2557,0.3989503,4.274151,4.345842680350323
2558,-0.60869956,2.3271549,2.4992018954115447
2559,-0.36604193,2.515468,2.474801633657922
2560,-1.5412909,2.360484,2.1610842263983807
2561,-1.3614782,2.3322153,2.5384437308149033
2562,-0.8730246,2.2827787,2.583368816713067
2563,-1.3050288,2.3236303,2.4693329284325616
2564,-0.15776937,2.9088771,2.3640006279972785
2565,0.3361485,4.185675,4.415177165440988
2566,0.111428976,3.6885178,3.130882645339036
2567,0.14818801,3.7887852,4.180573119782194
2568,-2.5294392,2.4862134,2.124851363727052
2569,-0.4730036,2.4056177,2.3066096076601745
2570,0.14238933,3.773387,3.613654204910009
2571,0.4078183,4.285076,4.289492475698492
2572,0.22846313,3.983364,4.098526081171161
2573,-0.4905384,2.3921788,2.3678954820207596
2574,0.39346597,4.267209,4.394805114160704
2575,0.38633636,4.2579684,4.361241473673687
2576,-0.20853934,2.7886224,2.212790877696082
2577,0.428896,4.3096004,4.35639084048208
2578,0.2875298,4.10266,4.086728373207218
2579,0.31670186,4.154065,4.3780978566188615
2580,-0.2648985,2.6736581,3.229697195782722
2581,-3.770153,2.5548196,2.576378885180498
2582,0.28105006,4.0905766,4.296147917683652
2583,-0.29391888,2.6221404,2.9195179307520434
2584,-0.36857608,2.5122395,2.6534456810548415
2585,0.13239528,3.746466,4.347926001651394
2586,0.33336145,4.181272,4.381796541185359
2587,0.36018905,4.221927,4.176685222119605
2588,-0.8345208,2.2837946,2.4851399740800173
2589,0.21023448,3.942385,4.364499653929158
2590,0.5329746,4.4043427,4.440071592110657
2591,-0.5663175,2.3459177,2.331412028438386
2592,0.48147032,4.362552,4.439545385809236
2593,0.45066133,4.3328886,4.4427026617707055
2594,0.3998395,4.275263,4.281093980682016
2595,-0.5574417,2.35044,2.043678350558051
2596,0.47186306,4.3537006,4.491852422901551
2597,-1.0188591,2.2885168,2.2275519975466875
2598,0.24067928,4.0097303,4.32006908005833
2599,0.31952554,4.158785,4.396118630652171
2600,-0.09764162,3.0695891,3.41094602952089
2601,-1.2280279,2.3124645,2.479410958170884
2602,0.5684705,4.4281106,4.467608751876381
2603,0.53312105,4.4044485,4.4793837425417715
2604,-0.5064667,2.380925,2.5672217992616546
2605,-2.351698,2.4691086,2.3718599148339186
2606,-1.5868936,2.3676631,2.3809009090770985
2607,-0.6357976,2.3173811,2.9096235976542433
2608,-0.76381767,2.2895098,2.4515628772525195
2609,-1.2995967,2.322819,3.0341478295244366
2610,-1.6492712,2.3773847,2.0763728867065647
2611,-2.3485274,2.4687815,2.4885135346755622
2612,-1.1383419,2.300717,2.596112336637432
2613,-1.0525284,2.2914376,2.4036126877866937
2614,0.41737694,4.2964454,4.468554137257592
2615,-0.2539673,2.6944072,2.507314859153873
2616,0.5422007,4.4108906,4.4470752757564656
2617,0.30092543,4.1268687,4.266758884615264
2618,0.45662114,4.3389206,4.4229828441021635
2619,-0.46180278,2.414808,2.618947053413653
2620,0.4630268,4.345244,4.39277484997445
2621,-0.5298699,2.3659315,2.6016731481113355
2622,-1.7129724,2.3871412,2.8658262498327787
2623,0.5342051,4.4052315,4.49942999802347
2624,0.47454026,4.356202,4.448067330406185
2625,-1.6203647,2.3728971,2.517392280846586
2626,-0.14542158,2.9403787,3.4528498600070057
2627,0.1403401,3.7679057,4.311144217907826
2628,0.03940924,3.4777527,3.9253679889081017
2629,0.643697,4.4670424,4.496396604821241
2630,0.29038993,4.1079154,4.3070833124198185
2631,-0.69552165,2.301032,2.29914848099323
2632,0.51233685,4.388697,4.41062694676689
2633,-0.93540883,2.283624,2.0545933303178123
2634,-0.9784158,2.2856832,2.208642226234135
2635,0.6306634,4.461298,4.446261306492574
2636,-3.059966,2.5246515,2.3124475753786773
2637,-2.2050824,2.4531522,2.256381005857501
2638,-0.95064723,2.28423,2.4555956084808557
2639,0.42372936,4.303773,4.402201665339403
2640,0.66099834,4.474081,4.415306843410573
2641,0.5633949,4.4249425,4.480482050925518
2642,-0.38382486,2.4935086,2.3567990987860257
2643,0.0307522,3.4516199,3.9033565928036587
2644,0.31334415,4.1483946,4.297826250606608
2645,0.49258974,4.3723664,4.404752279010917
2646,-0.12528522,2.9934874,2.370315751020295
2647,0.52569294,4.398983,4.419618758244838
2648,0.5373905,4.4075103,4.428858565400113
2649,0.76712304,4.504564,4.470535536095812
2650,-0.9631617,2.2848313,2.1835157505082283
2651,0.58048135,4.435316,4.519855996250588
2652,0.7121224,4.491297,4.401140843365343
2653,0.39497432,4.269132,4.431266137719766
2654,-0.24407612,2.7138236,2.1360214745550192
2655,-2.0658727,2.4363918,2.744204613524115
2656,0.5704992,4.429356,4.493724405377377
2657,-0.13061137,2.979238,2.14466072891056
2658,0.5005666,4.3791285,4.444456661815461
2659,0.4214371,4.3011494,4.2879471232384665
2660,-0.18455319,2.8435223,3.917515204342375
2661,0.09687875,3.647237,4.1211088517166425
2662,0.64494693,4.467573,4.4772942983394755
2663,-0.019752424,3.2984436,3.29157753512826
2664,0.31771776,4.155769,4.245624250372567
2665,0.68090194,4.481395,4.4727625197412815
2666,0.14190234,3.772086,3.6236318342184535
2667,0.6393,4.465148,4.498228394995209
2668,0.012991954,3.3977838,3.4572051981504845
2669,0.07864027,3.594424,2.294852405587182
2670,0.027720053,3.442446,2.0604444557975454
2671,0.6199064,4.456259,4.43608535433555
2672,0.27813676,4.085064,4.2844588821486065
2673,0.51642,4.3919053,4.413647624532574
2674,-1.9479964,2.4209728,2.1104445265955367
2675,-2.861037,2.5122223,2.4825415389458
2676,-0.33439907,2.5586646,2.586807800748311
2677,0.81131506,4.511854,4.462062811461868
2678,0.49952886,4.3782616,4.46697249101281
2679,0.07666023,3.5886266,3.9302222044898776
2680,0.34454438,4.1986847,4.240636176202929
2681,0.5013453,4.3797765,4.390736855657609
2682,0.57418585,4.4315896,4.4629617682565
2683,-1.6414627,2.3761759,2.4754409224452716
2684,0.3581052,4.218905,4.2870251976268685
2685,0.5804532,4.4353,4.451109362364751
2686,0.29209518,4.1110272,3.82998665534684
2687,0.00011378527,3.3586693,1.9803648190035563
2688,0.74697244,4.5002794,4.506431406578603
2689,0.45705155,4.3393507,4.43865577011533
2690,0.6169194,4.4548106,4.467000772549827
2691,-0.034682106,3.253453,2.306559720345461
2692,0.34535116,4.1999145,4.142152517831038
2693,0.3189544,4.157834,4.306708138285056
2694,-0.7289238,2.2945535,2.296858161459318
2695,-1.3785733,2.3348606,2.497057138570613
2696,-0.70053005,2.2999492,2.4207040098344894
2697,-1.7423754,2.3915727,1.4412740901812633
2698,-1.2556893,2.3163853,2.5535527331013763
2699,-1.6288112,2.3742115,2.5756545729185767
2700,0.21024434,3.9424078,4.311823285440563
2701,0.27194384,4.0731807,4.29060065725644
2702,-1.8718661,2.4104385,2.4641184395910765
2703,-0.41832075,2.4553354,2.0203166141222058
2704,0.53942525,4.4089494,4.441330450090714
2705,0.5050715,4.382848,4.534927953706998
2706,0.48502454,4.365739,4.4499078468076805
2707,0.4806687,4.3618274,4.409342648037646
2708,0.4992924,4.3780637,4.450972104513264
2709,0.7358582,4.497638,4.522142999649472
2710,0.6830275,4.4821286,4.4984927098273975
2711,0.7535069,4.5017385,4.4976803247470425
2712,0.64702225,4.4684463,4.4829368022015705
2713,0.7577896,4.5026584,4.518916312382541
2714,0.7765677,4.5063577,4.490887674747876
2715,0.12895243,3.7370842,3.465765271228156
2716,0.17007203,3.8453562,4.321758591534529
2717,0.55438256,4.419132,4.495186245522543
2718,0.4431672,4.325096,4.394757351552633
2719,-0.21049295,2.7843063,2.3134374598606455
2720,0.25080967,4.0309234,4.3261551816319965
2721,0.53086936,4.4028106,4.386019723471513
2722,0.4168221,4.295797,4.417946932669042
2723,0.21518369,3.9537039,4.018508987057012
2724,0.8437302,4.5155363,4.5658879207864205
2725,0.58178675,4.436075,4.462927289021828
2726,-0.36908445,2.5115957,2.476237186679808
2727,-0.7872304,2.287,2.196590562474169
2728,-0.98264056,2.285941,2.4591203022028276
2729,-0.9642039,2.2848856,2.1475230970523693
2730,0.5488968,4.4154763,4.456843653851149
2731,0.4997113,4.378414,4.419368290080906
2732,0.1536803,3.8032153,3.8265968942584427
2733,-0.20486666,2.7968001,1.9833252749869452
2734,0.22591121,3.9777446,4.1554751132187215
2735,0.5950466,4.4435234,4.419887725213626
2736,-0.49664995,2.3877563,2.749644672624982
2737,0.5535337,4.4185724,4.331082937180733
2738,0.4588922,4.3411813,4.448726775165131
2739,0.45308647,4.3353605,4.387106769912118
2740,0.1763195,3.861041,4.274333671852536
2741,0.41461572,4.293204,4.461840539223023
2742,0.006331403,3.3775547,4.030322487570486
2743,0.115399554,3.699637,4.178213519020692
2744,-2.0099719,2.4292183,2.3485160270542917
2745,-1.6473439,2.3770864,2.253700477354801
2746,-0.99615824,2.286828,2.479612310379736
2747,-2.7777574,2.5063531,2.4370208177905712
2748,-0.6715014,2.306817,2.035863940766295
2749,-1.9947762,2.4272246,2.4825610413292125
2750,-1.2020259,2.3088923,2.4548048259182895
2751,-0.8412609,2.2835212,2.4873418553512243
2752,-0.8667231,2.2828572,2.317272543031241
2753,-0.6838136,2.3037271,2.4192825284803416
2754,0.06471504,3.5534196,3.346391378132065
2755,0.07017073,3.5695474,2.980897837070771
2756,-0.5261518,2.3681958,2.5099963539274763
2757,0.702664,4.4884906,4.463436101042562
2758,0.6171484,4.454922,4.476058598275153
2759,0.64309686,4.4667864,4.479557866189134
2760,-1.4883833,2.3521185,2.382786958031632
2761,-1.8049579,2.4008305,2.494100827775454
2762,-0.002289217,3.351373,3.4449362837475936
2763,0.314663,4.1506295,4.366432923391494
2764,-0.65134084,2.3124766,2.293816746999498
2765,0.67196625,4.4782124,4.416467635056146
2766,-0.3460197,2.5421689,2.22716982543516
2767,0.37358597,4.2408223,4.320263112040332
2768,0.4798623,4.3610954,4.452824265628153
2769,0.6414139,4.4660645,4.506413916875501
2770,0.5535475,4.418581,4.4173377807832965
2771,-0.8439238,2.2834246,2.4336588983255747
2772,0.53004223,4.402205,4.481430735679045
2773,0.6742921,4.479056,4.489258292602337
2774,-0.42344734,2.4501345,2.939204449107827
2775,-0.5948807,2.332782,2.589327869618165
2776,-0.25601792,2.690458,3.25115151544838
2777,0.63537556,4.4634204,4.470157077276179
2778,0.2542288,4.037939,4.399704793009244
2779,0.48431823,4.3651094,4.314268842560604
2780,0.49365726,4.3732843,4.4233589360496905
2781,-0.7983973,2.2860284,2.31065599930585
2782,-0.08727674,3.0989687,3.3859405663017377
2783,0.4765515,4.358064,4.4453614977228355
2784,0.18411957,3.8803241,4.3197351334169065
2785,0.22344144,3.97227,4.385943746344571
2786,0.26333222,4.0562806,4.200120755498651
2787,0.2028412,3.9252121,4.1832041561025965
2788,0.35512927,4.21455,4.402146764075984
2789,-0.45260203,2.4227262,4.158169789655408
2790,-1.9736036,2.4244165,2.4367679973339893
2791,0.4161375,4.2949944,4.3447879745532365
2792,-1.4074217,2.3393586,2.6619232828067116
2793,0.46375045,4.345948,4.364284906341251
2794,0.26141158,4.0524516,4.166768217138936
2795,-2.0163047,2.4300435,2.3830066515635977
2796,-0.7655358,2.2893026,2.2714722331889226
2797,-2.0680676,2.4366684,2.326226014534663
2798,0.31536952,4.151823,4.388183388387566
2799,0.27799276,4.08479,4.447089045993345
2800,-0.07979189,3.1204393,2.366911671169235
2801,0.558519,4.4218287,4.4754641391896035
2802,-1.5966171,2.3691874,2.498296793103476
2803,0.54535973,4.413071,4.427774221561445
2804,0.7235678,4.494477,4.486143674012363
2805,-0.5406378,2.3596132,2.4282568528720794
2806,-1.5819546,2.3668878,2.4195161903480034
2807,-0.3297011,2.565547,2.494859151650782
2808,-0.97038895,2.2852192,2.246151121026889
2809,0.21384077,3.9506466,4.392844403333305
2810,0.22514959,3.9760602,4.299130939643587
2811,-0.71180755,2.2976577,2.2113899317965937
2812,-1.3226699,2.326285,2.69617717520796
2813,0.4476613,4.3297973,4.4263515677974725
2814,-0.17205155,2.8735082,2.8010089989815348
2815,0.58268523,4.436595,4.385328140263973
2816,0.4733688,4.355111,4.442339829072369
2817,-1.0498012,2.291184,2.527738198314586
2818,0.54404336,4.412166,4.415578902123977
2819,-0.83332276,2.283848,2.8203677731430594
2820,0.73487735,4.4973955,4.500560382312194
2821,-0.66555524,2.308407,2.2998852329643125
2822,-0.58748007,2.3359857,2.4070882838484766
2823,-0.971434,2.2852776,2.5135376760235872
2824,-1.1100858,2.2974088,2.522695366066811
2825,-2.412283,2.4752073,2.0004972099875338
2826,-3.205648,2.532478,2.07839916161635
2827,-1.3706145,2.3336267,2.8115145423695482
2828,-1.1149719,2.2979648,1.6907367974178167
2829,-1.3928912,2.337088,2.877319863012209
2830,-0.7616197,2.2897797,2.2006640107932887
2831,-2.2596097,2.4592876,2.232040750492065
2832,0.54132605,4.4102817,4.409911728683476
2833,0.3679579,4.2329955,4.36456904902849
2834,-0.9681399,2.2850952,2.4688400984331635
2835,0.2181548,3.96043,4.380045611481553
2836,0.17990994,3.8699589,4.393525049798218
2837,0.13655484,3.757728,2.782533735612008
2838,-0.6824751,2.3040502,2.354504948676146
2839,-0.5564301,2.350969,2.5131550063348898
2840,-0.49332032,2.3901494,1.963084431728138
2841,-0.6252309,2.321001,2.0442682312658755
2842,-0.9563967,2.284495,2.75036842623517
2843,-2.9719312,2.5194144,2.954906426608641
2844,-0.6072179,2.3277364,2.4500238425592036
2845,-0.26022336,2.6824415,3.130365816962114
2846,-0.43530437,2.4385505,3.15979729819932
2847,-0.49030384,2.3923512,2.6708764319066445
2848,-0.22746377,2.7478087,3.057365550748915
2849,-3.1164455,2.5278056,2.432288441845955
2850,-0.50006634,2.3853414,2.8096494247891353
2851,-0.10153179,3.0586748,3.1144817661036273
2852,-0.2296804,2.7431743,3.0243319105880455
2853,-0.22706042,2.7486556,2.814827811941455
2854,-0.012096625,3.3216193,3.106883271042783
2855,-0.38777915,2.4888422,2.1068794107672937
2856,-3.5097847,2.5458972,2.326448309939137
2857,-1.3154079,2.3251886,2.5258952337274545
2858,-0.4966208,2.387777,2.666889587652974
2859,-0.84102964,2.2835298,2.128741505173166
2860,-1.1513202,2.302308,2.1886787425773444
2861,-0.94236636,2.2838829,2.2977191463124678
2862,-1.1864879,2.3068168,2.2303166460073256
2863,0.52308446,4.397021,4.497187289819134
2864,0.6451393,4.467654,4.494164208868808
2865,-0.3809214,2.4969842,2.373335234562149
2866,-0.83987117,2.283574,2.8993364300306004
2867,0.30990836,4.1425266,4.299751794303091
2868,0.47447136,4.3561387,4.42693875950322
2869,0.6602128,4.4737754,4.501089733886808
2870,-2.3308482,2.466944,2.5495958147383924
2871,0.51816654,4.39326,4.447717218003959
2872,-0.92985654,2.2834392,2.156638597748093
2873,-0.52850646,2.366757,2.1643272688486306
2874,-2.3682427,2.4708023,2.367707297563763
2875,-0.15065192,2.926933,2.43219786844435
2876,-0.4440746,2.430371,2.448522299083858
2877,-3.0702262,2.5252361,2.9151492193768322
2878,-1.49422,2.353042,2.393332140344966
2879,-0.6983385,2.3004181,2.7795515275497733
2880,-0.4842534,2.3968658,2.291855757834015
2881,-0.22267734,2.757921,2.3101494198636123
2882,-0.8635044,2.28291,2.4436646908796713
2883,-1.8238901,2.4035807,1.8303896872955123
2884,-0.7176846,2.2965424,2.409333048492844
2885,-0.2646245,2.674169,2.5476594289921835
2886,-1.0923653,2.2954528,2.5459058203308587
2887,-0.16739947,2.8849003,2.4774475236780527
2888,0.56322134,4.424833,4.514386366132482
2889,-0.4215239,2.4520721,2.3477040873960777
2890,-1.37135,2.333741,2.3043448810383764
2891,0.362398,4.225106,4.37625954736961
2892,0.23595418,3.9996367,4.175373891185406
2893,-1.9173691,2.4167876,2.617145013863908
2894,0.32216737,4.1631603,4.39190443401787
2895,0.2622533,4.0541325,4.400198816565146
2896,0.27157947,4.0724745,1.501200727097281
2897,0.36232775,4.225005,4.340208830112672
2898,-1.6125662,2.371681,2.184211114441297
2899,-1.2177479,2.311038,1.8366308799133049
2900,-3.7411084,2.553924,2.256115384395707
2901,-1.5812606,2.366779,2.2349967926592567
2902,0.6245471,4.4584665,4.394190575245171
2903,0.7180859,4.492983,4.480700138479775
2904,0.13226758,3.7461188,3.299291615858396
2905,-0.61558974,2.3245153,2.2273078139234403
2906,-0.009681564,3.3289406,2.2837893331059442
2907,0.28251016,4.093321,4.171962700493259
2908,0.6225435,4.45752,4.496542989212396
2909,0.60267204,4.4475965,4.507683803463567
2910,0.17117615,3.8481438,3.9005615964759306
2911,0.45243546,4.334699,4.430498179063862
2912,-0.6059832,2.3282251,1.9570072835101766
2913,0.6596921,4.4735727,4.508326181264633
2914,0.6455701,4.4678364,4.449917880275966
2915,0.3018004,4.128414,4.391704070916747
2916,0.12974949,3.739261,4.326601238043267
2917,-0.017560642,3.3050728,3.279123514851604
2918,0.051407505,3.5137854,2.2636202619192702
2919,-1.1910654,2.307423,2.4222188933336657
2920,0.81192875,4.5119367,4.496939200822955
2921,0.4862608,4.366836,4.454592534310774
2922,0.5925164,4.4421387,4.467676331514764
2923,0.34932303,4.2059207,4.418298513913139
2924,0.7920574,4.5090165,4.5148709390329085
2925,0.33351082,4.1815095,3.964302496543181
2926,0.43928748,4.320969,4.404889915212096
2927,0.5075543,4.384867,4.099473493775434
2928,0.7491572,4.500775,4.476857125831206
2929,0.85838044,4.5167794,4.562271034814161
2930,-0.115266934,3.0206637,3.3713461215559675
2931,0.7884014,4.50842,4.480874060243679
2932,0.5395955,4.409069,4.24225389823695
2933,0.98853123,4.51814,4.569132577953646
2934,0.8625305,4.517086,4.52316334975622
2935,0.38459247,4.2556705,4.401560371284789
2936,0.73138916,4.4965186,4.482068303813283
2937,0.38922575,4.2617426,4.400159549603843
2938,0.32517594,4.168096,4.40918453839119
2939,-0.63313967,2.3182695,2.4194938820681715
2940,0.50424826,4.3821735,4.479855913102972
2941,0.29496235,4.11622,4.331482130683569
2942,0.25924912,4.048115,4.333686148284547
2943,0.13776211,3.7609813,3.6955538116577973
2944,0.33814237,4.188799,4.414435132570817
2945,0.6722822,4.4783273,4.476402639386821
2946,0.4236581,4.303692,4.486423331400968
2947,0.7100066,4.490683,4.56244279840333
2948,0.36076772,4.2227616,4.39687914956279
2949,0.3650071,4.228828,4.357381059626391
2950,-0.21039446,2.784523,3.330797220396392
2951,0.4059564,4.2828126,4.316614331167597
2952,0.57259864,4.430633,4.522043651861818
2953,0.22615741,3.9782887,4.325484340424509
2954,0.62392807,4.4581757,4.496962217366352
2955,0.58690083,4.439004,4.524348997611961
2956,0.49684718,4.376004,4.482610606961444
2957,0.32468292,4.1672907,4.3749156727150025
2958,0.04451183,3.4931061,3.858140971552614
2959,0.6660595,4.476019,4.424954471283423
2960,0.41267613,4.290906,4.2073033319908015
2961,0.6890893,4.484172,4.487158411095787
2962,-0.41971448,2.4539099,2.169697585484146
2963,-1.8844254,2.4122062,2.4654571547358852
2964,-0.41955766,2.4540699,1.9793683251563157
2965,0.56559074,4.4263225,4.414768231971862
2966,0.3887786,4.2611613,4.39324027368348
2967,-0.64634377,2.3140001,2.4737417509366035
2968,0.5535898,4.4186096,4.443357413985411
2969,0.70737314,4.489908,4.443379838609175
2970,0.67625475,4.47976,4.456521480511453
2971,0.38763323,4.259667,4.27108292269501
2972,0.8034461,4.510756,4.415966027783333
2973,-1.3830917,2.3355622,2.2788294858702662
2974,0.66430753,4.475354,4.446306963949676
2975,0.16823857,3.840713,3.5744763677171685
2976,0.7169478,4.4926653,4.428110419691735
2977,0.5571212,4.420923,4.478633469167101
2978,0.035504658,3.4659777,2.331519797772722
2979,0.01887681,3.4156454,3.070746889575471
2980,-1.0793275,2.294078,2.465009064703489
2981,-0.20426778,2.7981417,3.03216711290747
2982,0.5608337,4.423316,4.4575628291412945
2983,0.6143098,4.453527,4.432142899042166
2984,0.36286747,4.2257776,4.266380161093154
2985,0.52487147,4.398367,4.377961133458214
2986,0.67970866,4.4809794,4.451003551645664
2987,0.47324505,4.3549957,4.333569867024995
2988,0.67402124,4.4789586,4.462193770926201
2989,-1.0818186,2.294336,2.0010567561417014
2990,0.36677,4.2313232,4.422450075717665
2991,0.799551,4.5101814,4.524037201498854
2992,0.15256645,3.800301,4.193775890551312
2993,0.3401723,4.1919575,4.419876572098463
2994,0.5386828,4.4084253,4.44218774374461
2995,-0.21136905,2.7823782,3.7400141429980596
2996,0.4542,4.3364873,4.489434318366911
2997,0.27334046,4.07588,4.2685908964786
2998,0.14800732,3.7883077,4.267200550287266
2999,0.12955907,3.738741,4.117226077860654
3000,0.47340533,4.355145,4.44215418823017
3001,0.40865543,4.2860885,4.415518045518733
3002,0.3227358,4.1640964,4.331278300765255
3003,0.42168215,4.301431,4.419691150321768
3004,0.5897549,4.4406075,4.435099404689183
3005,0.5826672,4.4365845,4.4907644312007
3006,0.40962705,4.2872596,4.408748425354165
3007,-0.9083686,2.2829158,2.722629204166938
3008,-1.8111689,2.4017353,2.611601850003196
3009,0.30503687,4.1340923,4.287049216549875
3010,0.5361207,4.4066057,4.53647598769157
3011,-0.6894314,2.302405,2.07413133151537
3012,0.17428261,3.8559506,4.279301230112784
3013,0.80408716,4.5108485,4.4603511907272475
3014,-0.8810252,2.2827258,2.3366048305632097
3015,0.44379118,4.3257537,4.43335710721254
3016,0.5542715,4.419059,4.4510100304423155
3017,0.4075398,4.2847385,4.360845632007509
3018,0.48960093,4.369773,4.420471874507411
3019,0.16034655,3.8205233,4.146746705076496
3020,0.14543633,3.7814987,4.329629331283171
3021,0.47886267,4.3601847,4.390210365267759
3022,0.37134433,4.2377243,4.38786125044644
3023,0.0271505,3.4407218,4.328239587457681
3024,-1.0446513,2.2907128,2.1849770273049915
3025,0.48675397,4.3672724,4.430230469043874
3026,0.09317382,3.6365993,4.19867456696099
3027,-0.72987074,2.2943945,2.9652369160474756
3028,0.5878401,4.439534,4.524300958853428
3029,0.563014,4.4247017,4.465713462668412
3030,-3.4102054,2.541897,2.01618354741412
3031,-0.15693554,2.910978,2.093785083956305
3032,-0.06619237,3.1599438,3.318495375898873
3033,-1.3661762,2.3329406,2.2860813089221192
3034,0.3366103,4.1864004,4.373461834470901
3035,-1.3627476,2.3324113,2.163653805430437
3036,-0.13497837,2.9676616,3.143473767692152
3037,0.5847326,4.437771,4.48245506478096
3038,-0.923486,2.2832518,2.517050055694785
3039,0.35445964,4.213564,4.322756029700751
3040,-2.1784816,2.4500718,1.3932476720016396
3041,-0.71507764,2.2970307,2.550109987792598
3042,0.5591748,4.4222517,4.454448435893434
3043,-2.2978435,2.463447,2.407828038066487
3044,-3.4280589,2.5426407,2.1354649152713643
3045,0.30636013,4.136397,4.389921335827892
3046,-2.4433086,2.4782217,2.417725436823152
3047,0.56227726,4.424235,4.443546710363022
3048,0.5612253,4.423566,4.451186640081774
3049,-0.49063203,2.39211,3.431260062429667
3050,0.18788134,3.8895028,4.165832445075709
3051,0.46308187,4.345298,4.533920035745211
3052,-0.9242523,2.283273,2.530242335357008
3053,0.4229574,4.3028917,4.440575044745618
3054,0.538086,4.408004,4.464191457371638
3055,0.32953623,4.175161,4.345209055228783
3056,-3.0735393,2.525424,1.9633855403060363
3057,0.5076255,4.384925,4.435653915069151
3058,0.5146231,4.3905,4.480369032804691
3059,0.009495247,3.3871646,3.417843083667913
3060,0.2242058,3.9739683,4.334004282283926
