retention_volume_mL,refractive_index_mV,ultraviolet_mV,right_angle_light_scatter_mV,gene,replicate
1.941333294,-0.110797994,0.033497732,81.67479706,av,1
1.94599998,-0.108016931,0.0312196,81.67440033,av,1
1.950666547,-0.10463506,0.099983118,81.67409515,av,1
1.955333233,-0.102054268,0.111582853,81.67379761,av,1
1.959999919,-0.102273464,0.090921037,81.67369843,av,1
1.964666605,-0.10549102,0.101847343,81.67340088,av,1
1.969333291,-0.102111049,0.009707347,81.67350006,av,1
1.973999977,-0.10172943,0.062829792,81.67389679,av,1
1.978666544,-0.105248347,-0.020138815,81.67459869,av,1
1.98333323,-0.102766737,0.008102383,81.67499542,av,1
1.987999916,-0.10958536,0.001009554,81.67499542,av,1
1.992666602,-0.109102659,-0.012321546,81.67520142,av,1
1.997333288,-0.113722108,0.030520631,81.67549896,av,1
2.001999855,-0.110839956,-0.053425353,81.67589569,av,1
2.00666666,-0.10626027,0.024644142,81.67620087,av,1
2.011333227,-0.097078145,0.019647894,81.67639923,av,1
2.016000032,-0.089196831,0.064331397,81.67610168,av,1
2.020666599,-0.076514728,0.016153144,81.67549896,av,1
2.025333166,-0.062833168,0.056046739,81.67499542,av,1
2.029999971,-0.052851867,-0.042813282,81.67499542,av,1
2.034666538,-0.040572211,-0.06336423,81.6750946,av,1
2.039333344,-0.031390086,0.013668006,81.67499542,av,1
2.04399991,-0.018208254,-0.070818231,81.67489624,av,1
2.048666477,-0.013826928,-0.056583043,81.67459869,av,1
2.053333282,-0.014246399,0.058325004,81.67430115,av,1
2.057999849,-0.01046398,-0.038878985,81.67389679,av,1
2.062666655,-0.014083982,0.018379427,81.67340088,av,1
2.067333221,-0.017501803,-0.021329513,81.6730957,av,1
2.072000027,-0.02152044,0.022573151,81.67289734,av,1
2.076666594,-0.019340195,0.053820264,81.67269897,av,1
2.08133316,-0.017058859,0.095762759,81.67259979,av,1
2.085999966,-0.016576154,-0.066159494,81.67250061,av,1
2.090666533,-0.01669617,-0.008335201,81.67229462,av,1
2.095333338,-0.016413735,0.121991813,81.67209625,av,1
2.099999905,-0.015332123,0.045820579,81.67189789,av,1
2.10466671,-0.017651312,0.13556008,81.67189789,av,1
2.109333277,-0.01667079,-0.031010285,81.67189789,av,1
2.113999844,-0.018888889,0.033109415,81.67189789,av,1
2.118666649,-0.014707834,0.038157593,81.67189789,av,1
2.123333216,-0.012325409,0.095581509,81.67209625,av,1
2.128000021,-0.013544058,-0.017343253,81.67240143,av,1
2.132666588,-0.012363263,0.051723246,81.67279816,av,1
2.137333155,-0.015081089,-0.023917975,81.67319489,av,1
2.14199996,-0.016700281,-0.011596759,81.67359924,av,1
2.146666527,-0.009318695,0.054363936,81.67399597,av,1
2.151333332,-0.003838736,0.038157593,81.67440033,av,1
2.155999899,0.00164313,0.033808392,81.67489624,av,1
2.160666704,0.006724454,0.023945181,81.67499542,av,1
2.165333271,0.004805807,-0.002277959,81.67469788,av,1
2.169999838,0.005088241,0.01853475,81.67419434,av,1
2.174666643,0.008967934,-0.022934362,81.67359924,av,1
2.17933321,0.011850085,0.048098791,81.6733017,av,1
2.184000015,0.012830609,-0.028784243,81.67319489,av,1
2.188666582,0.012813589,0.15500696,81.67340088,av,1
2.193333149,0.004493881,0.032384552,81.67359924,av,1
2.197999954,0.003975228,0.014211629,81.67399597,av,1
2.202666521,0.004456026,0.054156821,81.67430115,av,1
2.207333326,0.007837902,0.030883057,81.67469788,av,1
2.211999893,0.008820333,0.081548452,81.6750946,av,1
2.216666698,0.009600585,0.11292927,81.67549896,av,1
2.221333265,0.008282754,-0.050474703,81.67579651,av,1
2.225999832,0.008763552,0.012865516,81.67589569,av,1
2.230666637,0.013144879,-0.022571977,81.67579651,av,1
2.235333204,0.015327032,-0.041674409,81.67539978,av,1
2.24000001,0.01470729,0.075334705,81.67489624,av,1
2.244666576,0.00948893,0.046312466,81.67430115,av,1
2.249333143,0.009370821,-0.007299782,81.67359924,av,1
2.253999949,0.008550808,0.035025127,81.67319489,av,1
2.258666515,0.009632421,0.069897741,81.67299652,av,1
2.263333321,0.004814604,-0.00880114,81.67289734,av,1
2.267999887,0.006495125,0.039892111,81.67259979,av,1
2.272666693,0.007876192,-0.048404064,81.67240143,av,1
2.27733326,0.008257808,-0.034530509,81.67259979,av,1
2.281999826,0.006640523,-0.019258734,81.67350006,av,1
2.286666632,0.007821318,-0.001604927,81.67479706,av,1
2.291333199,0.008403206,-0.08070495,81.67620087,av,1
2.296000004,0.005183748,-0.030751443,81.67699432,av,1
2.300666571,0.001865108,-0.055081848,81.67739868,av,1
2.305333138,0.006746159,0.020346848,81.67759705,av,1
2.309999943,0.010927214,-0.069213569,81.67749786,av,1
2.31466651,0.010608833,0.161739767,81.67739868,av,1
2.319333315,0.006491014,0.035594665,81.6772995,av,1
2.323999882,0.010672068,0.120774835,81.6772995,av,1
2.328666687,0.011053685,-0.023814438,81.67639923,av,1
2.333333254,0.012734205,-0.048921723,81.67520142,av,1
2.337999821,0.011715828,-0.07547693,81.67419434,av,1
2.342666626,0.013497438,-0.058498349,81.67409515,av,1
2.347333193,0.01747822,-0.037843637,81.67419434,av,1
2.351999998,0.014359852,-0.112641126,81.67479706,av,1
2.356666565,0.01194148,0.05552895,81.67559814,av,1
2.361333132,0.013223365,0.012969064,81.67630005,av,1
2.365999937,0.016403062,-0.043952148,81.67639923,av,1
2.370666504,0.007684718,-0.13883014,81.67630005,av,1
2.375333309,0.010166325,0.056693971,81.67639923,av,1
2.379999876,0.009748762,-0.034012832,81.67669678,av,1
2.384666681,0.008829567,-0.018741038,81.67699432,av,1
2.389333248,0.009411454,-0.086968146,81.67720032,av,1
2.393999815,0.007191447,0.061457634,81.6772995,av,1
2.39866662,0.004473621,-0.062432468,81.67689514,av,1
2.403333187,0.007353865,0.025653752,81.67639923,av,1
2.407999992,0.009036292,-0.053787708,81.67610168,av,1
2.412666559,0.008317368,0.031038383,81.67630005,av,1
2.417333364,0.016599223,-0.023296747,81.6765976,av,1
2.421999931,0.020980548,0.081004746,81.67669678,av,1
2.426666498,0.020261625,-0.018533958,81.6765976,av,1
2.431333303,0.017942436,-0.035876472,81.67639923,av,1
2.43599987,0.018623505,-0.011803841,81.67639923,av,1
2.440666676,0.017204585,-0.032304488,81.6765976,av,1
2.445333242,0.021086186,-0.125942856,81.67699432,av,1
2.449999809,0.020067807,0.054622829,81.6772995,av,1
2.454666615,0.018149162,0.004866589,81.67720032,av,1
2.459333181,0.019730499,0.022029517,81.67679596,av,1
2.463999987,0.014912684,-0.059015997,81.67649841,av,1
2.468666553,0.013793216,-0.055703033,81.67649841,av,1
2.473333359,0.014874829,-0.047575802,81.67649841,av,1
2.477999926,0.016055625,-0.007144468,81.67639923,av,1
2.482666492,0.013736435,0.071166359,81.67620087,av,1
2.487333298,0.020519113,-0.026351115,81.67569733,av,1
2.491999865,0.020599369,-0.082413107,81.6753006,av,1
2.49666667,0.021980435,0.099775985,81.6750946,av,1
2.501333237,0.025762854,0.008102383,81.67499542,av,1
2.505999804,0.026043382,-0.041674409,81.6750946,av,1
2.510666609,0.028725259,-0.116937056,81.6753006,av,1
2.515333176,0.028006336,-0.01977643,81.6753006,av,1
2.519999981,0.029988218,-0.065020688,81.67520142,av,1
2.524666548,0.032670096,0.01493646,81.6750946,av,1
2.529333353,0.033450346,-0.049646448,81.67539978,av,1
2.53399992,0.030631432,0.030883057,81.67579651,av,1
2.538666487,0.033612765,0.029511007,81.67639923,av,1
2.543333292,0.03699464,0.016308466,81.67689514,av,1
2.547999859,0.038575981,0.113861412,81.67749786,av,1
2.552666664,0.039157867,0.002795693,81.67779541,av,1
2.557333231,0.044439461,-0.012010924,81.67789459,av,1
2.561999798,0.048321065,0.034222599,81.67789459,av,1
2.566666603,0.048401318,0.025860852,81.6780014,av,1
2.57133317,0.045582402,-0.021536591,81.6780014,av,1
2.575999975,0.04426457,-0.001604927,81.67779541,av,1
2.580666542,0.04264538,0.027077567,81.67739868,av,1
2.585333347,0.038725924,0.050454684,81.67679596,av,1
2.589999914,0.037507273,-0.078634456,81.67630005,av,1
2.594666481,0.036589988,0.038364697,81.67579651,av,1
2.599333286,0.040170226,-0.01009541,81.67559814,av,1
2.603999853,0.036651313,0.036086537,81.6753006,av,1
2.608666658,0.034534305,-0.041881479,81.67539978,av,1
2.613333225,0.034315106,-0.075994551,81.67589569,av,1
2.617999792,0.036695622,0.067671195,81.6765976,av,1
2.622666597,0.034277253,0.031582028,81.67710114,av,1
2.627333164,0.033258874,0.019233702,81.67739868,av,1
2.631999969,0.039139375,0.008309475,81.67769623,av,1
2.636666536,0.035721555,-0.111968264,81.6780014,av,1
2.641333342,0.038802069,-0.020863591,81.67810059,av,1
2.645999908,0.036084242,-0.043020349,81.67819977,av,1
2.650666475,0.03836558,0.018379427,81.67810059,av,1
2.655333281,0.040946368,0.005565519,81.67779541,av,1
2.659999847,0.039329082,0.047684569,81.6772995,av,1
2.664666653,0.039708789,-0.076719232,81.67689514,av,1
2.66933322,0.042590942,-0.034944654,81.67669678,av,1
2.673999786,0.043972008,0.06060328,81.67649841,av,1
2.678666592,0.036853928,-0.011596759,81.67620087,av,1
2.683333158,0.03833418,-0.087433994,81.67589569,av,1
2.687999964,0.037916616,0.009707347,81.67569733,av,1
2.692666531,0.03799687,-0.057618346,81.67559814,av,1
2.697333336,0.036679041,-0.156374872,81.67610168,av,1
2.701999903,0.038060106,-0.133240521,81.67669678,av,1
2.70666647,0.044140879,-0.010613117,81.67699432,av,1
2.711333275,0.048222754,0.015091782,81.67689514,av,1
2.715999842,0.050103545,-0.004348821,81.67679596,av,1
2.720666647,0.052085426,0.020605719,81.67679596,av,1
2.725333214,0.057267837,-0.099597782,81.67649841,av,1
2.730000019,0.059047543,-0.031010285,81.67599487,av,1
2.734666586,0.060729969,0.080901183,81.67549896,av,1
2.739333153,0.065910473,-0.076356895,81.6750946,av,1
2.743999958,0.069193169,-0.019621121,81.67409515,av,1
2.748666525,0.068872884,-0.186338991,81.6730957,av,1
2.75333333,0.06575451,-0.054150071,81.67219543,av,1
2.757999897,0.061636694,-0.123510286,81.67179871,av,1
2.762666464,0.059317503,-0.049646448,81.67169952,av,1
2.767333269,0.054398596,-0.083500102,81.67209625,av,1
2.771999836,0.051079959,-0.246571496,81.67269897,av,1
2.776666641,0.053061839,-0.118489802,81.67379761,av,1
2.781333208,0.053342365,0.006575086,81.67489624,av,1
2.786000013,0.057824783,0.056435078,81.67649841,av,1
2.79066658,0.057405312,0.015091782,81.6780014,av,1
2.795333147,0.058588013,-0.105343111,81.67949677,av,1
2.799999952,0.063068524,-0.036808286,81.68049622,av,1
2.804666519,0.063949861,-0.120456591,81.68149567,av,1
2.809333324,0.06533093,-0.083086006,81.68199921,av,1
2.813999891,0.069813348,-0.131377295,81.68219757,av,1
2.818666458,0.071993589,-0.046695776,81.68170166,av,1
2.823333263,0.071774393,-0.015272453,81.68080139,av,1
2.82799983,0.073256552,-0.050008811,81.68000031,av,1
2.832666636,0.070637904,-0.017550332,81.67819977,av,1
2.837333202,0.072419517,-0.087123431,81.67669678,av,1
2.842000008,0.073501132,-0.056220684,81.67520142,av,1
2.846666574,0.074481651,-0.024642743,81.67449951,av,1
2.851333141,0.076362446,-0.016877323,81.67419434,av,1
2.855999947,0.076543793,0.004348864,81.67520142,av,1
2.860666513,0.076925404,-0.059947763,81.67639923,av,1
2.865333319,0.076406755,0.083775073,81.67769623,av,1
2.869999886,0.079187818,-0.016877323,81.67789459,av,1
2.874666452,0.076170534,-0.046488713,81.67900085,av,1
2.879333258,0.081951857,-0.018948115,81.68039703,av,1
2.883999825,0.08463183,-0.005228934,81.68190002,av,1
2.88866663,0.087214522,-0.072164081,81.68249512,av,1
2.893333197,0.08949586,-0.03085498,81.68270111,av,1
2.898000002,0.09297692,-0.14835304,81.68219757,av,1
2.902666569,0.098357692,0.047684569,81.68069458,av,1
2.907333136,0.097638771,-0.072164081,81.67910004,av,1
2.911999941,0.101520374,0.027543543,81.67779541,av,1
2.916666508,0.097002007,-0.188564226,81.6772995,av,1
2.921333313,0.100982793,-0.060154825,81.67599487,av,1
2.92599988,0.100864679,0.033653062,81.67479706,av,1
2.930666447,0.101545751,0.002795693,81.67350006,av,1
2.935333252,0.103626817,-0.04633341,81.67319489,av,1
2.939999819,0.104508154,-0.059378352,81.67299652,av,1
2.944666624,0.103890322,-0.022571977,81.6730957,av,1
2.949333191,0.100171141,0.003805254,81.67319489,av,1
2.953999996,0.101351932,0.058661565,81.67399597,av,1
2.958666563,0.097033843,-0.039396659,81.6753006,av,1
2.96333313,0.096715465,-0.039396659,81.6765976,av,1
2.967999935,0.09449736,-0.120767139,81.67769623,av,1
2.972666502,0.09397871,-0.032459788,81.67869568,av,1
2.977333307,0.096059777,0.046157133,81.67949677,av,1
2.981999874,0.094341397,-0.066314787,81.67949677,av,1
2.986666679,0.094723016,-0.039603725,81.6792984,av,1
2.991333246,0.098303258,-0.159945831,81.67919922,av,1
2.995999813,0.102284037,-0.016980862,81.67900085,av,1
3.000666618,0.104466192,-0.096647456,81.6780014,av,1
3.005333185,0.107148074,-0.003675792,81.67689514,av,1
3.00999999,0.109128043,-0.07102529,81.67589569,av,1
3.014666557,0.112509921,-0.052545335,81.6753006,av,1
3.019333124,0.111091003,0.02824251,81.67479706,av,1
3.023999929,0.110673435,0.004504182,81.67459869,av,1
3.028666496,0.116054215,0.039219011,81.67489624,av,1
3.033333302,0.119134732,-0.029509,81.6750946,av,1
3.037999868,0.116916627,-0.000517719,81.6750946,av,1
3.042666674,0.116598248,-0.174177632,81.67520142,av,1
3.047333241,0.118479043,-0.084897675,81.67559814,av,1
3.051999807,0.120661192,0.015298876,81.67610168,av,1
3.056666613,0.121141993,0.014366951,81.67630005,av,1
3.061333179,0.116722807,-0.01283925,81.67610168,av,1
3.065999985,0.119204417,-0.149439856,81.67639923,av,1
3.070666552,0.125786826,-0.02987138,81.67710114,av,1
3.075333118,0.128268436,0.031737357,81.67789459,av,1
3.079999924,0.127049789,0.046882018,81.6785965,av,1
3.084666491,0.130130291,0.047373906,81.67910004,av,1
3.089333296,0.131810814,-0.023296747,81.67939758,av,1
3.093999863,0.131292164,-0.164293051,81.67949677,av,1
3.098666668,0.131074876,-0.108603939,81.67939758,av,1
3.103333235,0.133655667,-0.064865395,81.67949677,av,1
3.107999802,0.131937295,0.016308466,81.67959595,av,1
3.112666607,0.129818365,-0.106533572,81.67919922,av,1
3.117333174,0.126699999,0.026378602,81.6785965,av,1
3.121999979,0.129881606,-0.047886401,81.67810059,av,1
3.126666546,0.133763209,-0.133033499,81.67789459,av,1
3.131333113,0.132844016,0.054467492,81.67810059,av,1
3.135999918,0.13322562,-0.093955904,81.67829895,av,1
3.140666485,0.138106674,-0.032873936,81.67849731,av,1
3.14533329,0.13918829,0.048383567,81.67849731,av,1
3.149999857,0.137269646,0.080745839,81.67839813,av,1
3.154666662,0.139550984,-0.039914329,81.67829895,av,1
3.159333229,0.136932343,0.09628059,81.6780014,av,1
3.163999796,0.134613141,-0.15751344,81.67769623,av,1
3.168666601,0.130495325,-0.08469063,81.67759705,av,1
3.173333168,0.130075857,-0.066677138,81.67749786,av,1
3.177999973,0.131256655,-0.088365704,81.67749786,av,1
3.18266654,0.132137999,0.004866589,81.67720032,av,1
3.187333107,0.127119914,0.039219011,81.67720032,av,1
3.191999912,0.126400977,0.022417827,81.67720032,av,1
3.196666479,0.124583431,-0.118696831,81.6772995,av,1
3.201333284,0.123963684,-0.019621121,81.67759705,av,1
3.205999851,0.126645565,0.030313527,81.67819977,av,1
3.210666656,0.125426918,0.083982199,81.67869568,av,1
3.215333223,0.123407178,0.001863794,81.67879486,av,1
3.21999979,0.129188493,-0.141417906,81.67869568,av,1
3.224666595,0.135070905,-0.145972326,81.6785965,av,1
3.229333162,0.136051431,-0.038878985,81.6785965,av,1
3.233999968,0.138533041,-0.060154825,81.67869568,av,1
3.238666534,0.140814379,-0.118231006,81.67879486,av,1
3.243333101,0.145395979,-0.00139784,81.67869568,av,1
3.247999907,0.149777293,-0.060724236,81.67839813,av,1
3.252666473,0.146658927,-0.067091249,81.67789459,av,1
3.257333279,0.149539173,-0.039603725,81.67749786,av,1
3.261999846,0.152621597,-0.076822765,81.6772995,av,1
3.266666651,0.152602673,-0.021329513,81.67710114,av,1
3.271333218,0.155784279,-0.063881874,81.67679596,av,1
3.275999784,0.160165593,0.022029517,81.67649841,av,1
3.28066659,0.166046098,-0.094059423,81.67620087,av,1
3.285333157,0.169527158,0.002070882,81.67599487,av,1
3.289999962,0.170608774,-0.101823464,81.67599487,av,1
3.294666529,0.168590948,-0.047006376,81.67599487,av,1
3.299333334,0.16777283,-0.112434089,81.67589569,av,1
3.303999901,0.164152831,-0.046695776,81.67579651,av,1
3.308666468,0.159535289,-0.002795676,81.67569733,av,1
3.313333273,0.156416923,-0.197465032,81.67559814,av,1
3.31799984,0.149398029,0.01478114,81.67559814,av,1
3.322666645,0.14287886,-0.14229773,81.67549896,av,1
3.327333212,0.138761029,-0.055185378,81.67539978,av,1
3.331999779,0.136741295,-0.036808286,81.67539978,av,1
3.336666584,0.133722112,0.036604304,81.67549896,av,1
3.341333151,0.13020511,-0.055703033,81.67549896,av,1
3.345999956,0.127885923,-0.087951615,81.67549896,av,1
3.350666523,0.125667825,-0.089711502,81.67559814,av,1
3.355333328,0.12704888,-0.090746723,81.67579651,av,1
3.359999895,0.128630221,-0.101823464,81.67620087,av,1
3.364666462,0.130610198,-0.032977469,81.67689514,av,1
3.369333267,0.137892604,-0.021536591,81.67759705,av,1
3.373999834,0.139273673,-0.010198952,81.67829895,av,1
3.378666639,0.141955554,-0.06962768,81.67869568,av,1
3.383333206,0.14323552,-0.048921723,81.67919922,av,1
3.387999773,0.145217404,-0.005746647,81.67990112,av,1
3.392666578,0.144498482,-0.036808286,81.68049622,av,1
3.397333145,0.146480367,0.039374344,81.68090057,av,1
3.40199995,0.142461732,-0.029664306,81.68139648,av,1
3.406666517,0.140443906,-0.081429623,81.68209839,av,1
3.411333323,0.141023874,-0.063519515,81.6825943,av,1
3.415999889,0.137306601,-0.10917329,81.68270111,av,1
3.420666456,0.13758713,-0.06838534,81.6825943,av,1
3.425333261,0.137367934,-0.140382811,81.68270111,av,1
3.429999828,0.141249537,0.008309475,81.68249512,av,1
3.434666634,0.143830329,-0.128013119,81.68229675,av,1
3.4393332,0.148812458,-0.062432468,81.68219757,av,1
3.443999767,0.14659436,-0.186028495,81.68229675,av,1
3.448666573,0.151774868,-0.06750536,81.68180084,av,1
3.453333139,0.153155938,-0.127029747,81.68080139,av,1
3.457999945,0.155837819,-0.17143482,81.67990112,av,1
3.462666512,0.159318864,-0.130290419,81.67919922,av,1
3.467333317,0.165599912,-0.130963251,81.67890167,av,1
3.471999884,0.168182611,-0.1077758,81.67890167,av,1
3.476666451,0.167763144,-0.040742602,81.67939758,av,1
3.481333256,0.172243655,-0.063519515,81.67959595,av,1
3.485999823,0.172926635,-0.061811291,81.67949677,av,1
3.490666628,0.173006877,-0.103117451,81.67900085,av,1
3.495333195,0.169789329,-0.01977643,81.67879486,av,1
3.499999762,0.172669575,-0.003002762,81.67879486,av,1
3.504666567,0.173550919,-0.118696831,81.67869568,av,1
3.509333134,0.176331982,-0.15301089,81.67879486,av,1
3.513999939,0.177114144,-0.047575802,81.67869568,av,1
3.518666506,0.176095754,0.046726689,81.67829895,av,1
3.523333311,0.182876527,-0.061604239,81.67739868,av,1
3.527999878,0.18575868,0.02881204,81.67669678,av,1
3.532666445,0.188638926,-0.099597782,81.67639923,av,1
3.53733325,0.188820273,-0.06838534,81.67649841,av,1
3.541999817,0.191601336,-0.094369985,81.6765976,av,1
3.546666622,0.18688269,-0.077961534,81.67649841,av,1
3.551333189,0.19036375,-0.114349157,81.67620087,av,1
3.555999756,0.193646446,-0.107620522,81.67610168,av,1
3.560666561,0.192227527,-0.010613117,81.67639923,av,1
3.565333128,0.194209412,-0.087951615,81.67679596,av,1
3.569999933,0.193990216,0.030158201,81.6772995,av,1
3.5746665,0.195071816,-0.039241355,81.67779541,av,1
3.579333305,0.197252065,-0.065020688,81.67839813,av,1
3.583999872,0.19843477,-0.005228934,81.67890167,av,1
3.588666439,0.198415846,-0.095094636,81.67910004,av,1
3.593333244,0.201597452,-0.039914329,81.67919922,av,1
3.597999811,0.197578803,-0.111243643,81.67919922,av,1
3.602666616,0.199259326,0.027750645,81.67910004,av,1
3.607333183,0.205340102,-0.107413486,81.6785965,av,1
3.611999989,0.209421977,-0.043020349,81.6780014,av,1
3.616666555,0.20900251,-0.078945026,81.67769623,av,1
3.621333122,0.211684391,-0.059533644,81.67779541,av,1
3.625999928,0.210065186,-0.058808938,81.67839813,av,1
3.630666494,0.213046521,-0.03473758,81.67919922,av,1
3.6353333,0.211228967,-0.046488713,81.68009949,av,1
3.639999866,0.210309774,-0.10363505,81.68069458,av,1
3.644666433,0.216192186,-0.093024209,81.68119812,av,1
3.649333239,0.217573255,-0.122682162,81.68139648,av,1
3.653999805,0.219154581,-0.114711463,81.6812973,av,1
3.658666611,0.222734824,0.010225078,81.6812973,av,1
3.663333178,0.223516986,-0.062639527,81.68159485,av,1
3.667999983,0.222098067,-0.021070668,81.68159485,av,1
3.67266655,0.227679119,-0.083655395,81.68099976,av,1
3.677333117,0.230561271,-0.03473758,81.68019867,av,1
3.681999922,0.231742054,-0.110570781,81.67959595,av,1
3.686666489,0.234122574,0.003442847,81.67959595,av,1
3.691333294,0.229804486,-0.105343111,81.67979431,av,1
3.695999861,0.226386666,-0.019258734,81.68029785,av,1
3.700666428,0.224567205,-0.110001437,81.68069458,av,1
3.705333233,0.223049104,-0.069420621,81.68069458,av,1
3.7099998,0.22763069,-0.188460723,81.68019867,av,1
3.714666605,0.233911738,-0.081895478,81.67959595,av,1
3.719333172,0.235992804,-0.066314787,81.6792984,av,1
3.723999977,0.236574695,-0.15932478,81.67939758,av,1
3.728666544,0.238754943,-0.168329716,81.68009949,av,1
3.733333111,0.236836284,-0.169002473,81.68099976,av,1
3.737999916,0.241017342,0.051567908,81.68190002,av,1
3.742666483,0.242999226,0.001863794,81.68219757,av,1
3.747333288,0.246280015,-0.150785476,81.68229675,av,1
3.751999855,0.25036189,-0.147162676,81.68219757,av,1
3.756666422,0.247542977,0.028941477,81.68239594,av,1
3.761333227,0.241525427,-0.076356895,81.68289948,av,1
3.765999794,0.242607042,0.020605719,81.68349457,av,1
3.770666599,0.245086744,-0.096026331,81.68389893,av,1
3.775333166,0.242468104,-0.098407306,81.6832962,av,1
3.779999971,0.239050284,-0.109897912,81.68229675,av,1
3.784666538,0.234732196,-0.105032556,81.68109894,av,1
3.789333105,0.232313812,-0.122682162,81.68229675,av,1
3.79399991,0.231993526,-0.082620151,81.68640137,av,1
3.798666477,0.233775139,-0.03717066,81.69089508,av,1
3.803333282,0.236657292,-0.094059423,81.69339752,av,1
3.807999849,0.238538086,-0.148870572,81.69339752,av,1
3.812666416,0.236520261,-0.183906734,81.69300079,av,1
3.817333221,0.235101327,-0.102392823,81.69249725,av,1
3.821999788,0.238282934,-0.070611179,81.69200134,av,1
3.826666594,0.24146454,-0.173194364,81.6914978,av,1
3.83133316,0.239645079,-0.116108932,81.69069672,av,1
3.835999966,0.239425883,-0.073406398,81.68789673,av,1
3.840666533,0.238407508,-0.07009355,81.6832962,av,1
3.845333099,0.234489948,-0.160101086,81.67910004,av,1
3.849999905,0.232670486,-0.08815866,81.67699432,av,1
3.854666471,0.234751552,-0.073768742,81.6765976,av,1
3.859333277,0.236433983,-0.101823464,81.67639923,av,1
3.863999844,0.237815052,-0.08655405,81.67630005,av,1
3.86866641,0.236396134,-0.172832102,81.6765976,av,1
3.873333216,0.234277204,-0.120094284,81.67679596,av,1
3.877999783,0.230958566,-0.223959416,81.6772995,av,1
3.882666588,0.229240194,-0.201449648,81.67749786,av,1
3.887333155,0.222721025,-0.204968497,81.67749786,av,1
3.89199996,0.224403456,-0.020656511,81.67769623,av,1
3.896666527,0.227483958,-0.081222571,81.6780014,av,1
3.901333094,0.227465034,-0.017705642,81.67839813,av,1
3.905999899,0.227047473,-0.113831572,81.67890167,av,1
3.910666466,0.227028549,-0.044418052,81.67990112,av,1
3.915333271,0.22750935,-0.139037162,81.68090057,av,1
3.919999838,0.229790688,-0.059378352,81.6812973,av,1
3.924666643,0.236271992,-0.199690208,81.68109894,av,1
3.92933321,0.240052506,-0.150940731,81.68090057,av,1
3.933999777,0.247035459,0.052396361,81.68069458,av,1
3.938666582,0.247016534,-0.066832431,81.68039703,av,1
3.943333149,0.24809815,-0.101512901,81.67979431,av,1
3.947999954,0.249078676,-0.09266188,81.67959595,av,1
3.952666521,0.246959746,-0.101305865,81.67969513,av,1
3.957333088,0.25004217,-0.133447558,81.67990112,av,1
3.961999893,0.254822135,0.051723246,81.67979431,av,1
3.96666646,0.257603198,-0.081584908,81.67990112,av,1
3.971333265,0.256985366,-0.132774711,81.68019867,av,1
3.975999832,0.256466717,-0.027075879,81.6805954,av,1
3.980666637,0.254948616,-0.104825519,81.68119812,av,1
3.985333204,0.255129963,-0.095094636,81.68199921,av,1
3.989999771,0.254611313,-0.059015997,81.68249512,av,1
3.994666576,0.256791532,-0.093386531,81.68249512,av,1
3.999333143,0.258372873,-0.054667726,81.68190002,av,1
4.00399971,0.255155325,-0.033081006,81.68119812,av,1
4.008666515,0.253236681,-0.020501204,81.68099976,av,1
4.013333321,0.253717482,-0.003675792,81.68119812,av,1
4.017999649,0.252998561,-0.059740704,81.68119812,av,1
4.022666454,0.25037992,-0.064399518,81.68069458,av,1
4.02733326,0.252260715,-0.062277175,81.68000031,av,1
4.032000065,0.251042068,-0.054357134,81.6792984,av,1
4.036666393,0.251324505,-0.109483846,81.67910004,av,1
4.041333199,0.252305031,-0.002588589,81.67910004,av,1
4.046000004,0.258086324,-0.132774711,81.67890167,av,1
4.050666332,0.259368211,-0.055185378,81.6785965,av,1
4.055333138,0.261649549,-0.03328808,81.67879486,av,1
4.059999943,0.259431452,-0.068230055,81.67939758,av,1
4.064666748,0.258212805,-0.07361345,81.67990112,av,1
4.069333076,0.258493334,-0.017136173,81.68019867,av,1
4.073999882,0.254774153,-0.09581928,81.68049622,av,1
4.078666687,0.256756037,-0.013874657,81.68069458,av,1
4.083333015,0.26153791,-0.082620151,81.6805954,av,1
4.087999821,0.266819507,-0.022727285,81.68069458,av,1
4.092666626,0.270199478,0.007998838,81.68049622,av,1
4.097332954,0.272982448,-0.086968146,81.67990112,av,1
4.10199976,0.277962655,-0.056427743,81.67879486,av,1
4.106666565,0.286645055,-0.025367508,81.67819977,av,1
4.11133337,0.291726381,-0.042554446,81.67839813,av,1
4.115999699,0.293006361,-0.145765319,81.67900085,av,1
4.120666504,0.292089075,-0.08722695,81.67919922,av,1
4.125333309,0.28997016,-0.060879532,81.67879486,av,1
4.129999638,0.286950976,-0.094577029,81.67869568,av,1
4.134666443,0.285131514,-0.029146623,81.67890167,av,1
4.139333248,0.2844145,-0.009940098,81.6792984,av,1
4.144000053,0.288694739,-0.094059423,81.67939758,av,1
4.148666382,0.286976367,-0.080032043,81.67919922,av,1
4.153333187,0.284456909,-0.090591446,81.6785965,av,1
4.157999992,0.284539044,-0.099028423,81.67779541,av,1
4.162666321,0.283820122,-0.053943008,81.67710114,av,1
4.167333126,0.287501454,0.015480085,81.67699432,av,1
4.171999931,0.28458336,-0.047420505,81.67720032,av,1
4.176666737,0.284364164,-0.029353697,81.67679596,av,1
4.181333065,0.280046076,-0.14819777,81.67630005,av,1
4.18599987,0.278827429,-0.120301314,81.67599487,av,1
4.190666676,0.277307421,-0.124597177,81.67639923,av,1
4.195333004,0.274490416,-0.088883318,81.67689514,av,1
