temperature,well,gene,value
47.34535433,D6,cgre,2.010979891
47.96456693,D6,cgre,2.260293277
48.58377953,D6,cgre,2.719716333
49.20299213,D6,cgre,3.401780076
49.82220472,D6,cgre,3.710340795
50.44141732,D6,cgre,3.465439463
51.06062992,D6,cgre,3.361817732
51.67984252,D6,cgre,4.277909874
52.29905512,D6,cgre,5.161508017
52.91826772,D6,cgre,5.70763
53.53748031,D6,cgre,6.621000655
54.15669291,D6,cgre,7.484617737
54.77590551,D6,cgre,8.80423257
55.39511811,D6,cgre,9.684137081
56.01433071,D6,cgre,10.50681107
56.63354331,D6,cgre,12.34635216
57.25275591,D6,cgre,13.90022497
57.8719685,D6,cgre,14.943776
58.4911811,D6,cgre,16.58514096
59.1103937,D6,cgre,18.91388716
59.7296063,D6,cgre,20.81515665
60.3488189,D6,cgre,22.65246064
60.9680315,D6,cgre,24.98944125
61.58724409,D6,cgre,27.3027643
62.20645669,D6,cgre,29.42227156
62.82566929,D6,cgre,31.85023838
63.44488189,D6,cgre,35.30266983
64.06409449,D6,cgre,39.30661225
64.68330709,D6,cgre,44.52237656
65.30251969,D6,cgre,52.31137243
65.92173228,D6,cgre,62.65109302
66.54094488,D6,cgre,75.16831069
67.16015748,D6,cgre,88.66738971
67.77937008,D6,cgre,103.0683805
68.39858268,D6,cgre,119.987561
69.01779528,D6,cgre,141.1442738
69.63700787,D6,cgre,168.6626422
70.25622047,D6,cgre,205.2584442
70.87543307,D6,cgre,252.9055375
71.49464567,D6,cgre,308.6495662
72.11385827,D6,cgre,363.937618
72.73307087,D6,cgre,402.6585143
73.35228346,D6,cgre,397.4409344
73.97149606,D6,cgre,328.8476416
74.59070866,D6,cgre,212.866377
75.20992126,D6,cgre,99.57901021
75.82913386,D6,cgre,30.77817605
76.44834646,D6,cgre,5.459978228
77.06755906,D6,cgre,0.4736648
77.68677165,D6,cgre,0.244625124
78.30598425,D6,cgre,0.313010816
78.92519685,D6,cgre,0.318512972
79.54440945,D6,cgre,0.272203323
80.16362205,D6,cgre,0.281005646
80.78283465,D6,cgre,0.326842487
81.40204724,D6,cgre,0.329096613
82.02125984,D6,cgre,0.292437215
82.64047244,D6,cgre,0.218380245
83.25968504,D6,cgre,0.138232696
83.87889764,D6,cgre,0.096079601
84.49811024,D6,cgre,0.068580542
85.11732283,D6,cgre,0.096802499
85.73653543,D6,cgre,0.110843415
86.35574803,D6,cgre,0.027936479
86.97496063,D6,cgre,0.001924784
87.59417323,D6,cgre,0.032730264
88.21338583,D6,cgre,0.03070386
88.83259843,D6,cgre,0.013602997
89.45181102,D6,cgre,0.044994216
90.07102362,D6,cgre,0.056945462
90.69023622,D6,cgre,0.0241287
91.30944882,D6,cgre,0.035439422
91.92866142,D6,cgre,0.02595506
92.54787402,D6,cgre,-0.030018902
93.16708661,D6,cgre,-0.007468185
93.78629921,D6,cgre,0.015889332
94.40551181,D6,cgre,-0.022287523
95.02472441,D6,cgre,0.018863661
95.64393701,D6,cgre,0.049000156
96.26314961,D6,cgre,0.033172238
96.8823622,D6,cgre,0.023880253
97.5015748,D6,cgre,-0.00788608
98.1207874,D6,cgre,0.041174371
98.74,D6,cgre,0.041174371
20.1,E1,blank,0.048142408
20.7192126,E1,blank,0.048142408
21.3384252,E1,blank,0.069064405
21.9576378,E1,blank,0.034617317
22.57685039,E1,blank,-0.059061192
23.19606299,E1,blank,-0.06033888
23.81527559,E1,blank,0.047680043
24.43448819,E1,blank,0.065718119
25.05370079,E1,blank,0.022255007
25.67291339,E1,blank,-0.000907426
26.29212598,E1,blank,-0.042951799
26.91133858,E1,blank,-0.031000798
27.53055118,E1,blank,0.02435261
28.14976378,E1,blank,-0.013190669
28.76897638,E1,blank,-0.048234631
29.38818898,E1,blank,0.031409013
30.00740157,E1,blank,0.093745533
30.62661417,E1,blank,0.005194427
31.24582677,E1,blank,-0.06280257
31.86503937,E1,blank,-0.022797119
32.48425197,E1,blank,0.011695726
33.10346457,E1,blank,0.032320939
33.72267717,E1,blank,0.05629721
34.34188976,E1,blank,0.057326405
34.96110236,E1,blank,-0.016467588
35.58031496,E1,blank,-0.066449686
36.19952756,E1,blank,-0.029190401
36.81874016,E1,blank,0.00105925
37.43795276,E1,blank,0.016257596
38.05716535,E1,blank,0.023675216
38.67637795,E1,blank,0.019597971
39.29559055,E1,blank,0.031784554
39.91480315,E1,blank,-0.009442101
40.53401575,E1,blank,-0.056751577
41.15322835,E1,blank,-0.010084437
41.77244094,E1,blank,0.012735857
42.39165354,E1,blank,0.015560634
43.01086614,E1,blank,0.016149124
43.63007874,E1,blank,-0.031683966
44.24929134,E1,blank,-0.056317016
44.86850394,E1,blank,-0.000815667
45.48771654,E1,blank,0.05725268
46.10692913,E1,blank,0.044505482
46.72614173,E1,blank,0.012199073
47.34535433,E1,blank,-0.032569272
47.96456693,E1,blank,-0.030562604
48.58377953,E1,blank,0.036064036
49.20299213,E1,blank,0.076458622
49.82220472,E1,blank,0.053077194
50.44141732,E1,blank,-0.000278305
51.06062992,E1,blank,-0.040581286
51.67984252,E1,blank,-0.027005652
52.29905512,E1,blank,0.017552444
52.91826772,E1,blank,0.027289292
53.53748031,E1,blank,0.023280678
54.15669291,E1,blank,0.036595779
54.77590551,E1,blank,0.000336646
55.39511811,E1,blank,-0.020949164
56.01433071,E1,blank,0.027195557
56.63354331,E1,blank,0.0303275
57.25275591,E1,blank,0.006330108
57.8719685,E1,blank,0.007387945
58.4911811,E1,blank,0.010252737
59.1103937,E1,blank,-0.008640112
59.7296063,E1,blank,0.000611506
60.3488189,E1,blank,0.028956221
60.9680315,E1,blank,0.039816285
61.58724409,E1,blank,0.086191804
62.20645669,E1,blank,0.052178315
62.82566929,E1,blank,-0.036491905
63.44488189,E1,blank,-0.010652211
64.06409449,E1,blank,0.035790839
64.68330709,E1,blank,0.028550451
65.30251969,E1,blank,0.012906792
65.92173228,E1,blank,-0.009903888
66.54094488,E1,blank,0.006057417
67.16015748,E1,blank,0.013274307
67.77937008,E1,blank,0.004316878
68.39858268,E1,blank,-0.016300739
69.01779528,E1,blank,-0.045606665
69.63700787,E1,blank,-0.00122023
70.25622047,E1,blank,0.005781351
70.87543307,E1,blank,0.000975892
71.49464567,E1,blank,0.020726551
72.11385827,E1,blank,0.027095076
72.73307087,E1,blank,0.037995207
73.35228346,E1,blank,0.014403316
73.97149606,E1,blank,-0.001722116
74.59070866,E1,blank,-0.022796899
75.20992126,E1,blank,-0.017187988
75.82913386,E1,blank,0.023730323
76.44834646,E1,blank,-0.010198708
77.06755906,E1,blank,-0.003348439
77.68677165,E1,blank,0.044964106
78.30598425,E1,blank,0.031115338
78.92519685,E1,blank,0.023655873
79.54440945,E1,blank,0.001042014
80.16362205,E1,blank,-0.010920328
80.78283465,E1,blank,0.029395225
81.40204724,E1,blank,0.035678758
82.02125984,E1,blank,0.031505164
82.64047244,E1,blank,0.036195863
83.25968504,E1,blank,0.039121816
83.87889764,E1,blank,0.046177933
84.49811024,E1,blank,-0.004740798
85.11732283,E1,blank,-0.002473685
85.73653543,E1,blank,0.06144172
86.35574803,E1,blank,0.047960281
86.97496063,E1,blank,0.030943083
87.59417323,E1,blank,0.022075468
88.21338583,E1,blank,-0.025395245
88.83259843,E1,blank,-0.007181555
89.45181102,E1,blank,0.061525049
90.07102362,E1,blank,0.023162477
90.69023622,E1,blank,-0.031252058
91.30944882,E1,blank,-0.009692155
91.92866142,E1,blank,0.033175665
92.54787402,E1,blank,0.05980322
93.16708661,E1,blank,0.031498528
93.78629921,E1,blank,-0.025857122
94.40551181,E1,blank,-0.031566531
95.02472441,E1,blank,0.044874887
95.64393701,E1,blank,0.027446419
96.26314961,E1,blank,-0.013109131
96.8823622,E1,blank,0.021831322
97.5015748,E1,blank,0.012840979
98.1207874,E1,blank,-0.007411867
98.74,E1,blank,-0.007411867
20.1,E2,amac,11.71474708
20.7192126,E2,amac,11.71474708
21.3384252,E2,amac,3.425640281
21.9576378,E2,amac,-1.999042585
22.57685039,E2,amac,-3.241243316
23.19606299,E2,amac,-3.150436384
23.81527559,E2,amac,-3.204874814
24.43448819,E2,amac,-3.103907503
25.05370079,E2,amac,-2.804132341
25.67291339,E2,amac,-2.523167799
26.29212598,E2,amac,-2.508281101
26.91133858,E2,amac,-2.600702394
27.53055118,E2,amac,-2.411458888
28.14976378,E2,amac,-2.471747202
28.76897638,E2,amac,-2.773942685
29.38818898,E2,amac,-2.662891389
30.00740157,E2,amac,-2.033289621
30.62661417,E2,amac,-1.973184433
31.24582677,E2,amac,-2.426288494
31.86503937,E2,amac,-2.33354878
32.48425197,E2,amac,-1.721347983
33.10346457,E2,amac,-1.136516639
33.72267717,E2,amac,-1.080513175
34.34188976,E2,amac,-1.187525354
34.96110236,E2,amac,-0.685415762
35.58031496,E2,amac,-0.035474769
36.19952756,E2,amac,-0.166388843
36.81874016,E2,amac,-0.286879022
37.43795276,E2,amac,0.070303707
38.05716535,E2,amac,0.407905633
38.67637795,E2,amac,0.457031895
39.29559055,E2,amac,0.684058567
39.91480315,E2,amac,0.927093297
40.53401575,E2,amac,0.930164245
41.15322835,E2,amac,1.078101694
41.77244094,E2,amac,1.046562368
42.39165354,E2,amac,0.895487183
43.01086614,E2,amac,0.737928664
43.63007874,E2,amac,1.187133264
44.24929134,E2,amac,3.089562454
44.86850394,E2,amac,5.876234252
45.48771654,E2,amac,8.358012731
46.10692913,E2,amac,9.500880391
46.72614173,E2,amac,9.51800868
47.34535433,E2,amac,9.660769514
47.96456693,E2,amac,10.21032279
48.58377953,E2,amac,10.66713123
49.20299213,E2,amac,10.78325899
49.82220472,E2,amac,10.84293432
50.44141732,E2,amac,11.03445904
51.06062992,E2,amac,11.16480186
51.67984252,E2,amac,11.20483883
52.29905512,E2,amac,11.15846549
52.91826772,E2,amac,11.28877145
53.53748031,E2,amac,11.53898074
54.15669291,E2,amac,11.63599949
54.77590551,E2,amac,11.85308113
55.39511811,E2,amac,11.97823421
56.01433071,E2,amac,11.75635863
56.63354331,E2,amac,11.63321144
57.25275591,E2,amac,11.86858187
57.8719685,E2,amac,12.14046439
58.4911811,E2,amac,12.28361904
59.1103937,E2,amac,12.15747372
59.7296063,E2,amac,12.31273782
60.3488189,E2,amac,12.79771763
60.9680315,E2,amac,13.02266158
61.58724409,E2,amac,13.22335042
62.20645669,E2,amac,13.29772544
62.82566929,E2,amac,13.63702896
63.44488189,E2,amac,14.07188227
64.06409449,E2,amac,14.35847765
64.68330709,E2,amac,14.8274579
65.30251969,E2,amac,15.11652917
65.92173228,E2,amac,15.28646222
66.54094488,E2,amac,15.78683975
67.16015748,E2,amac,16.49333107
67.77937008,E2,amac,16.87293422
68.39858268,E2,amac,17.19868777
69.01779528,E2,amac,17.46932706
69.63700787,E2,amac,17.64474563
70.25622047,E2,amac,18.08957014
70.87543307,E2,amac,18.36856337
71.49464567,E2,amac,18.45080911
72.11385827,E2,amac,18.820073
72.73307087,E2,amac,19.11658174
73.35228346,E2,amac,19.27159396
73.97149606,E2,amac,19.54032538
74.59070866,E2,amac,19.99829153
75.20992126,E2,amac,20.82364017
75.82913386,E2,amac,21.44008407
76.44834646,E2,amac,21.94794701
77.06755906,E2,amac,23.02305487
77.68677165,E2,amac,24.6046428
78.30598425,E2,amac,26.45129127
78.92519685,E2,amac,28.40510843
79.54440945,E2,amac,30.44768677
80.16362205,E2,amac,33.05268802
80.78283465,E2,amac,36.06273319
81.40204724,E2,amac,38.53367393
82.02125984,E2,amac,40.69851262
82.64047244,E2,amac,42.4405083
83.25968504,E2,amac,43.14893785
83.87889764,E2,amac,42.3163184
84.49811024,E2,amac,39.30301327
85.11732283,E2,amac,33.56746708
85.73653543,E2,amac,25.44945953
86.35574803,E2,amac,16.61224084
86.97496063,E2,amac,9.043901981
87.59417323,E2,amac,4.156413757
88.21338583,E2,amac,1.687208891
88.83259843,E2,amac,0.64062418
89.45181102,E2,amac,0.270862188
90.07102362,E2,amac,0.122967314
90.69023622,E2,amac,0.067531914
91.30944882,E2,amac,0.073918211
91.92866142,E2,amac,0.070095225
92.54787402,E2,amac,0.055048482
93.16708661,E2,amac,0.073679876
93.78629921,E2,amac,0.029521082
94.40551181,E2,amac,-0.040871369
95.02472441,E2,amac,0.016898862
95.64393701,E2,amac,0.033866457
96.26314961,E2,amac,0.009469448
96.8823622,E2,amac,0.03518714
97.5015748,E2,amac,0.020724715
98.1207874,E2,amac,0.014148586
98.74,E2,amac,0.014148586
20.1,E3,amacV14L,9.453351861
20.7192126,E3,amacV14L,9.453351861
21.3384252,E3,amacV14L,2.693785539
21.9576378,E3,amacV14L,1.156174117
22.57685039,E3,amacV14L,7.729711899
23.19606299,E3,amacV14L,13.16668045
23.81527559,E3,amacV14L,6.844216711
24.43448819,E3,amacV14L,-1.563672182
25.05370079,E3,amacV14L,-3.552929078
25.67291339,E3,amacV14L,-3.275879611
26.29212598,E3,amacV14L,-3.08014462
26.91133858,E3,amacV14L,-2.923481526
27.53055118,E3,amacV14L,-2.637446438
28.14976378,E3,amacV14L,-2.594037094
28.76897638,E3,amacV14L,-3.266599711
29.38818898,E3,amacV14L,-3.983469019
30.00740157,E3,amacV14L,-3.996165034
30.62661417,E3,amacV14L,-3.800506689
31.24582677,E3,amacV14L,-4.005504083
31.86503937,E3,amacV14L,-3.984976043
32.48425197,E3,amacV14L,-3.572071606
33.10346457,E3,amacV14L,-3.51069217
33.72267717,E3,amacV14L,-3.604827867
34.34188976,E3,amacV14L,-3.604671519
34.96110236,E3,amacV14L,-3.257990629
35.58031496,E3,amacV14L,-2.382930188
36.19952756,E3,amacV14L,-1.979524178
36.81874016,E3,amacV14L,-2.017567644
37.43795276,E3,amacV14L,-2.335119213
38.05716535,E3,amacV14L,-2.414894167
38.67637795,E3,amacV14L,-1.987461689
39.29559055,E3,amacV14L,-1.722069056
39.91480315,E3,amacV14L,-1.838443107
40.53401575,E3,amacV14L,-1.858210075
41.15322835,E3,amacV14L,-1.65760165
41.77244094,E3,amacV14L,-1.615973075
42.39165354,E3,amacV14L,-1.705418778
43.01086614,E3,amacV14L,-2.059242538
43.63007874,E3,amacV14L,-2.207288067
44.24929134,E3,amacV14L,-1.546938717
44.86850394,E3,amacV14L,1.095873387
45.48771654,E3,amacV14L,4.996373338
46.10692913,E3,amacV14L,7.621835818
46.72614173,E3,amacV14L,8.762910106
47.34535433,E3,amacV14L,9.071080235
47.96456693,E3,amacV14L,9.191982989
48.58377953,E3,amacV14L,9.467128873
49.20299213,E3,amacV14L,9.760882713
49.82220472,E3,amacV14L,10.27637919
50.44141732,E3,amacV14L,10.32877447
51.06062992,E3,amacV14L,10.0713245
51.67984252,E3,amacV14L,10.31279686
52.29905512,E3,amacV14L,10.73423395
52.91826772,E3,amacV14L,10.75221682
53.53748031,E3,amacV14L,10.68579743
54.15669291,E3,amacV14L,10.92082195
54.77590551,E3,amacV14L,11.22120868
55.39511811,E3,amacV14L,11.38783444
56.01433071,E3,amacV14L,11.54663047
56.63354331,E3,amacV14L,11.64231989
57.25275591,E3,amacV14L,11.5931964
57.8719685,E3,amacV14L,11.7895698
58.4911811,E3,amacV14L,12.08574077
59.1103937,E3,amacV14L,12.41377987
59.7296063,E3,amacV14L,12.84786424
60.3488189,E3,amacV14L,13.31076841
60.9680315,E3,amacV14L,13.89227474
61.58724409,E3,amacV14L,14.24299859
62.20645669,E3,amacV14L,14.19853574
62.82566929,E3,amacV14L,14.86640149
63.44488189,E3,amacV14L,15.8250436
64.06409449,E3,amacV14L,16.10762032
64.68330709,E3,amacV14L,16.23400187
65.30251969,E3,amacV14L,16.56074085
65.92173228,E3,amacV14L,17.04046336
66.54094488,E3,amacV14L,17.55057655
67.16015748,E3,amacV14L,18.19211731
67.77937008,E3,amacV14L,18.6035778
68.39858268,E3,amacV14L,18.72223552
69.01779528,E3,amacV14L,18.8841053
69.63700787,E3,amacV14L,19.08507153
70.25622047,E3,amacV14L,19.624317
70.87543307,E3,amacV14L,20.23598242
71.49464567,E3,amacV14L,20.40939306
72.11385827,E3,amacV14L,20.69245364
72.73307087,E3,amacV14L,21.48878739
73.35228346,E3,amacV14L,22.03279373
73.97149606,E3,amacV14L,22.65205613
74.59070866,E3,amacV14L,24.17644844
75.20992126,E3,amacV14L,25.87919693
75.82913386,E3,amacV14L,27.63789152
76.44834646,E3,amacV14L,29.96885863
77.06755906,E3,amacV14L,32.67369825
77.68677165,E3,amacV14L,35.85643183
78.30598425,E3,amacV14L,39.66274158
78.92519685,E3,amacV14L,43.88115395
79.54440945,E3,amacV14L,47.94201537
80.16362205,E3,amacV14L,51.83566488
80.78283465,E3,amacV14L,55.08172687
81.40204724,E3,amacV14L,56.44659513
82.02125984,E3,amacV14L,55.60132242
82.64047244,E3,amacV14L,51.36361679
83.25968504,E3,amacV14L,42.93791166
83.87889764,E3,amacV14L,31.49946755
84.49811024,E3,amacV14L,19.48309523
85.11732283,E3,amacV14L,9.835599764
85.73653543,E3,amacV14L,4.049442419
86.35574803,E3,amacV14L,1.429338986
86.97496063,E3,amacV14L,0.527447774
87.59417323,E3,amacV14L,0.233779139
88.21338583,E3,amacV14L,0.120016143
88.83259843,E3,amacV14L,0.109600234
89.45181102,E3,amacV14L,0.097073612
90.07102362,E3,amacV14L,0.071635257
90.69023622,E3,amacV14L,0.03866244
91.30944882,E3,amacV14L,0.003361451
91.92866142,E3,amacV14L,0.030681187
92.54787402,E3,amacV14L,0.077646173
93.16708661,E3,amacV14L,0.051824059
93.78629921,E3,amacV14L,-0.015523751
94.40551181,E3,amacV14L,-0.044409461
95.02472441,E3,amacV14L,0.016394477
95.64393701,E3,amacV14L,0.053133662
96.26314961,E3,amacV14L,0.032817784
96.8823622,E3,amacV14L,0.016572295
97.5015748,E3,amacV14L,-0.017708467
98.1207874,E3,amacV14L,-0.018188172
98.74,E3,amacV14L,-0.018188172
20.1,E4,av,2.843939183
20.7192126,E4,av,2.843939183
21.3384252,E4,av,0.241460956
21.9576378,E4,av,-0.440697088
22.57685039,E4,av,-1.081150607
23.19606299,E4,av,-2.38801568
23.81527559,E4,av,-3.18476793
24.43448819,E4,av,-4.026244344
25.05370079,E4,av,-4.591232441
25.67291339,E4,av,-4.617445869
26.29212598,E4,av,-4.919941086
26.91133858,E4,av,-5.578918933
27.53055118,E4,av,-5.766736724
28.14976378,E4,av,-5.705276468
28.76897638,E4,av,-6.305821981
29.38818898,E4,av,-6.998029219
30.00740157,E4,av,-6.94130082
30.62661417,E4,av,-6.797315583
31.24582677,E4,av,-6.883848716
31.86503937,E4,av,-6.807962092
32.48425197,E4,av,-7.186302033
33.10346457,E4,av,-7.86204119
33.72267717,E4,av,-8.087588339
34.34188976,E4,av,-7.804296969
34.96110236,E4,av,-7.413276969
35.58031496,E4,av,-7.563126507
36.19952756,E4,av,-7.813010252
36.81874016,E4,av,-7.888237312
37.43795276,E4,av,-8.054444774
38.05716535,E4,av,-7.934710288
38.67637795,E4,av,-7.894499717
39.29559055,E4,av,-8.118405204
39.91480315,E4,av,-8.213659727
40.53401575,E4,av,-8.290763577
41.15322835,E4,av,-8.522232834
41.77244094,E4,av,-8.780254937
42.39165354,E4,av,-9.336176473
43.01086614,E4,av,-10.26103048
43.63007874,E4,av,-9.302472803
44.24929134,E4,av,-5.987502254
44.86850394,E4,av,-3.493971472
45.48771654,E4,av,-2.797262401
46.10692913,E4,av,-2.441158888
46.72614173,E4,av,-2.07449385
47.34535433,E4,av,-1.815232624
47.96456693,E4,av,-1.735819966
48.58377953,E4,av,-1.673499416
49.20299213,E4,av,-1.468256356
49.82220472,E4,av,-1.30796544
50.44141732,E4,av,-1.035504166
51.06062992,E4,av,-0.966165081
51.67984252,E4,av,-1.114049434
52.29905512,E4,av,-0.872483383
52.91826772,E4,av,-0.234742948
53.53748031,E4,av,0.018471383
54.15669291,E4,av,-0.181447163
54.77590551,E4,av,-0.086550304
55.39511811,E4,av,0.25125108
56.01433071,E4,av,0.586314298
56.63354331,E4,av,0.925966902
57.25275591,E4,av,1.073153456
57.8719685,E4,av,1.105583135
58.4911811,E4,av,1.349187223
59.1103937,E4,av,1.716484774
59.7296063,E4,av,1.895273493
60.3488189,E4,av,2.02618696
60.9680315,E4,av,2.298627237
61.58724409,E4,av,2.555982141
62.20645669,E4,av,2.65342231
62.82566929,E4,av,2.886140076
63.44488189,E4,av,3.390714086
64.06409449,E4,av,3.688996086
64.68330709,E4,av,3.692887703
65.30251969,E4,av,3.891078621
65.92173228,E4,av,4.205276974
66.54094488,E4,av,4.438020988
67.16015748,E4,av,4.795273793
67.77937008,E4,av,5.176276071
68.39858268,E4,av,5.503545608
69.01779528,E4,av,5.714655849
69.63700787,E4,av,5.931651521
70.25622047,E4,av,6.394698382
70.87543307,E4,av,6.994464199
71.49464567,E4,av,7.513944547
72.11385827,E4,av,7.68818307
72.73307087,E4,av,8.08046745
73.35228346,E4,av,8.805760758
73.97149606,E4,av,9.335755087
74.59070866,E4,av,10.27049916
75.20992126,E4,av,11.50268872
75.82913386,E4,av,12.35546136
76.44834646,E4,av,13.3601095
77.06755906,E4,av,14.79137937
77.68677165,E4,av,16.21120803
78.30598425,E4,av,17.6812989
78.92519685,E4,av,19.12841751
79.54440945,E4,av,20.41212373
80.16362205,E4,av,22.0236598
80.78283465,E4,av,23.94167099
81.40204724,E4,av,25.66568099
82.02125984,E4,av,27.63799429
82.64047244,E4,av,30.22032733
83.25968504,E4,av,33.42201583
83.87889764,E4,av,37.16216757
84.49811024,E4,av,41.66857853
85.11732283,E4,av,47.13158561
85.73653543,E4,av,53.04251015
86.35574803,E4,av,59.13248804
86.97496063,E4,av,64.39536819
87.59417323,E4,av,67.04847221
88.21338583,E4,av,65.32987158
88.83259843,E4,av,58.01815725
89.45181102,E4,av,45.26654616
90.07102362,E4,av,29.66336199
90.69023622,E4,av,15.59406064
91.30944882,E4,av,6.23092149
91.92866142,E4,av,1.793682893
92.54787402,E4,av,0.40334823
93.16708661,E4,av,0.160652742
93.78629921,E4,av,0.083058337
94.40551181,E4,av,0.076848161
95.02472441,E4,av,0.118607768
95.64393701,E4,av,0.036263824
96.26314961,E4,av,-0.017100009
96.8823622,E4,av,0.008305975
97.5015748,E4,av,0.055036293
98.1207874,E4,av,0.051690892
98.74,E4,av,0.051690892
20.1,E5,pplu,22.24423189
20.7192126,E5,pplu,22.24423189
21.3384252,E5,pplu,20.83858511
21.9576378,E5,pplu,19.29377104
22.57685039,E5,pplu,17.82321006
23.19606299,E5,pplu,16.34804312
23.81527559,E5,pplu,16.08308923
24.43448819,E5,pplu,15.99256244
25.05370079,E5,pplu,15.24538058
25.67291339,E5,pplu,14.88988263
26.29212598,E5,pplu,14.81965944
26.91133858,E5,pplu,15.01218911
27.53055118,E5,pplu,16.18113118
28.14976378,E5,pplu,16.48268718
28.76897638,E5,pplu,15.1870191
29.38818898,E5,pplu,14.68011166
30.00740157,E5,pplu,15.29174263
30.62661417,E5,pplu,15.67354225
31.24582677,E5,pplu,15.97933708
31.86503937,E5,pplu,16.76697288
32.48425197,E5,pplu,18.02007408
33.10346457,E5,pplu,19.57871029
33.72267717,E5,pplu,21.14608756
34.34188976,E5,pplu,22.55811571
34.96110236,E5,pplu,24.20373877
35.58031496,E5,pplu,26.12706286
36.19952756,E5,pplu,27.12873089
36.81874016,E5,pplu,27.89448597
37.43795276,E5,pplu,28.89182326
38.05716535,E5,pplu,29.9497685
38.67637795,E5,pplu,31.00157281
39.29559055,E5,pplu,31.60220645
39.91480315,E5,pplu,31.64425538
40.53401575,E5,pplu,31.63771936
41.15322835,E5,pplu,31.93925378
41.77244094,E5,pplu,31.30420351
42.39165354,E5,pplu,29.84206488
43.01086614,E5,pplu,28.53920961
43.63007874,E5,pplu,27.45037524
44.24929134,E5,pplu,27.11941894
44.86850394,E5,pplu,28.55481493
45.48771654,E5,pplu,31.46846967
46.10692913,E5,pplu,33.4720829
46.72614173,E5,pplu,33.39945231
47.34535433,E5,pplu,31.83846172
47.96456693,E5,pplu,30.28675779
48.58377953,E5,pplu,29.74548906
49.20299213,E5,pplu,29.19326986
49.82220472,E5,pplu,28.25663002
50.44141732,E5,pplu,27.60230926
51.06062992,E5,pplu,27.40107443
51.67984252,E5,pplu,27.05438097
52.29905512,E5,pplu,26.78760244
52.91826772,E5,pplu,26.58190283
53.53748031,E5,pplu,26.06735576
54.15669291,E5,pplu,25.87325477
54.77590551,E5,pplu,25.86008487
55.39511811,E5,pplu,25.93790692
56.01433071,E5,pplu,25.87276457
56.63354331,E5,pplu,25.45165667
57.25275591,E5,pplu,25.21840955
57.8719685,E5,pplu,24.95511365
58.4911811,E5,pplu,24.64506254
59.1103937,E5,pplu,24.68667311
59.7296063,E5,pplu,24.72150985
60.3488189,E5,pplu,24.52776916
60.9680315,E5,pplu,24.57831273
61.58724409,E5,pplu,24.28922929
62.20645669,E5,pplu,23.62069307
62.82566929,E5,pplu,23.74011203
63.44488189,E5,pplu,24.21521314
64.06409449,E5,pplu,24.3460512
64.68330709,E5,pplu,24.35473074
65.30251969,E5,pplu,24.61721609
65.92173228,E5,pplu,24.86636442
66.54094488,E5,pplu,25.08869995
67.16015748,E5,pplu,25.9481961
67.77937008,E5,pplu,26.82833015
68.39858268,E5,pplu,27.35113547
69.01779528,E5,pplu,27.70450268
69.63700787,E5,pplu,27.83725014
70.25622047,E5,pplu,27.98170051
70.87543307,E5,pplu,28.35674199
71.49464567,E5,pplu,28.87713967
72.11385827,E5,pplu,29.01263752
72.73307087,E5,pplu,28.96677571
73.35228346,E5,pplu,29.10315065
73.97149606,E5,pplu,29.19336366
74.59070866,E5,pplu,29.19340358
75.20992126,E5,pplu,29.173518
75.82913386,E5,pplu,28.91202492
76.44834646,E5,pplu,28.58937423
77.06755906,E5,pplu,28.42508989
77.68677165,E5,pplu,28.11145935
78.30598425,E5,pplu,27.89660102
78.92519685,E5,pplu,27.51683975
79.54440945,E5,pplu,26.74258303
80.16362205,E5,pplu,26.26159815
80.78283465,E5,pplu,25.93070552
81.40204724,E5,pplu,25.22834069
82.02125984,E5,pplu,24.55555587
82.64047244,E5,pplu,24.08845353
83.25968504,E5,pplu,23.54231457
83.87889764,E5,pplu,22.86279021
84.49811024,E5,pplu,22.19653001
85.11732283,E5,pplu,21.56914139
85.73653543,E5,pplu,20.82782379
86.35574803,E5,pplu,19.871499
86.97496063,E5,pplu,18.61621906
87.59417323,E5,pplu,16.7069433
88.21338583,E5,pplu,13.7723867
88.83259843,E5,pplu,9.745166048
89.45181102,E5,pplu,5.196756302
90.07102362,E5,pplu,1.715482692
90.69023622,E5,pplu,0.298583523
91.30944882,E5,pplu,0.062652588
91.92866142,E5,pplu,0.009344973
92.54787402,E5,pplu,0.003098916
93.16708661,E5,pplu,0.038026729
93.78629921,E5,pplu,0.005676375
94.40551181,E5,pplu,0.015901007
95.02472441,E5,pplu,0.077559474
95.64393701,E5,pplu,0.025134251
96.26314961,E5,pplu,0.001111609
96.8823622,E5,pplu,0.038517366
97.5015748,E5,pplu,0.022850391
98.1207874,E5,pplu,0.004973371
98.74,E5,pplu,0.004973371
20.1,E6,cgre,24.62395669
20.7192126,E6,cgre,24.62395669
21.3384252,E6,cgre,12.22171441
21.9576378,E6,cgre,5.031166202
22.57685039,E6,cgre,1.576460456
23.19606299,E6,cgre,-0.991400513
23.81527559,E6,cgre,-3.4676181
24.43448819,E6,cgre,-5.344065182
25.05370079,E6,cgre,-6.79142528
25.67291339,E6,cgre,-7.577066619
26.29212598,E6,cgre,-8.693773035
26.91133858,E6,cgre,-9.894885167
27.53055118,E6,cgre,-11.32364369
28.14976378,E6,cgre,-12.38614784
28.76897638,E6,cgre,-12.33093283
29.38818898,E6,cgre,-13.537077
30.00740157,E6,cgre,-15.19574717
