,time,gene,well,fluorescence,fluorescence_normed
17359,23050,amacV14L,F4,22565.0,1.0353767091860144
17360,23100,amacV14L,F4,23103.0,1.0600624024960998
17361,23150,amacV14L,F4,22779.0,1.0451959254840781
17362,23200,amacV14L,F4,22537.0,1.0340919519133707
17363,23250,amacV14L,F4,23307.0,1.0694227769110765
17364,23300,amacV14L,F4,22616.0,1.0377168027897588
17365,23350,amacV14L,F4,22581.0,1.0361108561989538
17366,23400,amacV14L,F4,22738.0,1.0433146737634211
17367,23450,amacV14L,F4,22732.0,1.0430393686335688
17368,23500,amacV14L,F4,22933.0,1.0522620904836193
17369,23550,amacV14L,F4,22836.0,1.0478113242176745
17370,23600,amacV14L,F4,22581.0,1.0361108561989538
17371,23650,amacV14L,F4,22583.0,1.0362026245755713
17372,23700,amacV14L,F4,23311.0,1.0696063136643112
17373,23750,amacV14L,F4,22729.0,1.0429017160686427
17374,23800,amacV14L,F4,22805.0,1.0463889143801046
17375,23850,amacV14L,F4,22785.0,1.0454712306139304
17376,23900,amacV14L,F4,22946.0,1.0528585849316325
17377,23950,amacV14L,F4,22605.0,1.0372120767183628
17378,24000,amacV14L,F4,22963.0,1.0536386161328806
17379,24050,amacV14L,F4,22830.0,1.0475360190878222
17380,24100,amacV14L,F4,23003.0,1.055473983665229
17381,24150,amacV14L,F4,22786.0,1.045517114802239
17382,24200,amacV14L,F4,23016.0,1.0560704781132422
17383,24250,amacV14L,F4,22769.0,1.044737083600991
17384,24300,amacV14L,F4,22840.0,1.0479948609709093
17385,24350,amacV14L,F4,22820.0,1.0470771772047351
17386,24400,amacV14L,F4,22759.0,1.044278241717904
17387,24450,amacV14L,F4,22907.0,1.0510691015875928
17388,24500,amacV14L,F4,23239.0,1.0663026521060843
17389,24550,amacV14L,F4,23151.0,1.0622648435349178
17390,24600,amacV14L,F4,22733.0,1.0430852528218775
17391,24650,amacV14L,F4,22673.0,1.0403322015233551
17392,24700,amacV14L,F4,22768.0,1.0446911994126824
17393,24750,amacV14L,F4,22682.0,1.0407451592181334
17394,24800,amacV14L,F4,22741.0,1.0434523263283473
17395,24850,amacV14L,F4,22818.0,1.0469854088281179
17396,24900,amacV14L,F4,23187.0,1.0639166743140314
17397,24950,amacV14L,F4,22758.0,1.0442323575295953
17398,25000,amacV14L,F4,22531.0,1.0338166467835184
17399,25050,amacV14L,F4,22776.0,1.045058272919152
17400,25100,amacV14L,F4,22577.0,1.035927319445719
17401,25150,amacV14L,F4,22779.0,1.0451959254840781
17402,25200,amacV14L,F4,23189.0,1.0640084426906489
17403,25250,amacV14L,F4,22863.0,1.0490501973020097
17404,25300,amacV14L,F4,22619.0,1.0378544553546847
17405,25350,amacV14L,F4,23142.0,1.0618518858401396
17406,25400,amacV14L,F4,22891.0,1.0503349545746536
17407,25450,amacV14L,F4,22638.0,1.0387262549325502
17408,25500,amacV14L,F4,23091.0,1.0595117922363952
17409,25550,amacV14L,F4,22962.0,1.053592731944572
17410,25600,amacV14L,F4,23038.0,1.0570799302560339
17411,25650,amacV14L,F4,23143.0,1.0618977700284482
17412,25700,amacV14L,F4,22463.0,1.0306965219785262
17413,25750,amacV14L,F4,22875.0,1.0496008075617143
17414,25800,amacV14L,F4,23205.0,1.064742589703588
17415,25850,amacV14L,F4,22527.0,1.0336331100302836
17416,25900,amacV14L,F4,22318.0,1.0240433146737635
17417,25950,amacV14L,F4,22988.0,1.0547857208405984
17418,26000,amacV14L,F4,23037.0,1.057034046067725
17419,26050,amacV14L,F4,22971.0,1.0540056896393504
17420,26100,amacV14L,F4,23081.0,1.0590529503533082
17421,26150,amacV14L,F4,22775.0,1.0450123887308433
17422,26200,amacV14L,F4,22710.0,1.0420299164907774
17423,26250,amacV14L,F4,23059.0,1.0580434982105167
17424,26300,amacV14L,F4,22999.0,1.0552904469119941
17425,26350,amacV14L,F4,22974.0,1.0541433422042763
17426,26400,amacV14L,F4,22767.0,1.0446453152243738
17427,26450,amacV14L,F4,22727.0,1.0428099476920254
17428,26500,amacV14L,F4,22578.0,1.0359732036340277
17429,26550,amacV14L,F4,22635.0,1.038588602367624
17430,26600,amacV14L,F4,22726.0,1.0427640635037165
17431,26650,amacV14L,F4,22660.0,1.039735707075342
17432,26700,amacV14L,F4,22793.0,1.0458383041204
17433,26750,amacV14L,F4,22741.0,1.0434523263283473
17434,26800,amacV14L,F4,22340.0,1.025052766816555
17435,26850,amacV14L,F4,22790.0,1.045700651555474
17436,26900,amacV14L,F4,22777.0,1.0451041571074609
17437,26950,amacV14L,F4,22815.0,1.0468477562631917
17438,27000,amacV14L,F4,22894.0,1.0504726071395798
17439,27050,amacV14L,F4,22856.0,1.0487290079838487
17440,27100,amacV14L,F4,22470.0,1.0310177112966872
17441,27150,amacV14L,F4,22527.0,1.0336331100302836
17442,27200,amacV14L,F4,22734.0,1.0431311370101863
17443,27250,amacV14L,F4,23032.0,1.0568046251261816
17444,27300,amacV14L,F4,22826.0,1.0473524823345874
17445,27350,amacV14L,F4,22521.0,1.0333578049004313
17446,27400,amacV14L,F4,22907.0,1.0510691015875928
17447,27450,amacV14L,F4,22792.0,1.0457924199320914
17448,27500,amacV14L,F4,23011.0,1.0558410571716987
17449,27550,amacV14L,F4,22271.0,1.021886757823254
17450,27600,amacV14L,F4,22671.0,1.0402404331467376
17451,27650,amacV14L,F4,22419.0,1.028677617692943
17452,27700,amacV14L,F4,22666.0,1.040011012205194
17453,27750,amacV14L,F4,22943.0,1.0527209323667064
17454,27800,amacV14L,F4,22642.0,1.038909791685785
17455,27850,amacV14L,F4,22488.0,1.0318436266862439
17456,27900,amacV14L,F4,22370.0,1.0264292924658163
17457,27950,amacV14L,F4,22572.0,1.0356978985041754
17458,28000,amacV14L,F4,22559.0,1.0351014040561624
17459,28050,amacV14L,F4,22887.0,1.0501514178214186
17460,28100,amacV14L,F4,22438.0,1.0295494172708084
17461,28150,amacV14L,F4,22607.0,1.0373038450949803
17462,28200,amacV14L,F4,23054.0,1.057814077268973
17463,28250,amacV14L,F4,23011.0,1.0558410571716987
17464,28300,amacV14L,F4,22455.0,1.0303294484720564
17465,28350,amacV14L,F4,22779.0,1.0451959254840781
17466,28400,amacV14L,F4,23062.0,1.0581811507754428
17467,28450,amacV14L,F4,22533.0,1.0339084151601359
17468,28500,amacV14L,F4,22560.0,1.035147288244471
17469,28550,amacV14L,F4,22687.0,1.040974580159677
17470,28600,amacV14L,F4,22820.0,1.0470771772047351
17471,28650,amacV14L,F4,22762.0,1.04441589428283
17472,28700,amacV14L,F4,22760.0,1.0443241259062128
17473,28750,amacV14L,F4,22886.0,1.05010553363311
17474,28800,amacV14L,F4,22443.0,1.029778838212352
17475,28850,amacV14L,F4,22299.0,1.023171515095898
17476,28900,amacV14L,F4,22855.0,1.04868312379554
17477,28950,amacV14L,F4,22739.0,1.0433605579517298
17478,29000,amacV14L,F4,22858.0,1.0488207763604662
17479,29050,amacV14L,F4,22577.0,1.035927319445719
17480,29100,amacV14L,F4,22714.0,1.0422134532440122
17481,29150,amacV14L,F4,22655.0,1.0395062861337983
17482,29200,amacV14L,F4,22757.0,1.0441864733412867
17483,29250,amacV14L,F4,22426.0,1.028998807011104
17484,29300,amacV14L,F4,22742.0,1.043498210516656
17485,29350,amacV14L,F4,22768.0,1.0446911994126824
17486,29400,amacV14L,F4,22501.0,1.032440121134257
17487,29450,amacV14L,F4,23043.0,1.0573093511975773
17488,29500,amacV14L,F4,22707.0,1.0418922639258512
17489,29550,amacV14L,F4,22309.0,1.023630356978985
17490,29600,amacV14L,F4,22483.0,1.0316142057447004
17491,29650,amacV14L,F4,23081.0,1.0590529503533082
17492,29700,amacV14L,F4,22853.0,1.0485913554189226
17493,29750,amacV14L,F4,22770.0,1.0447829677893
17494,29800,amacV14L,F4,23033.0,1.0568505093144902
17495,29850,amacV14L,F4,22930.0,1.0521244379186931
17496,29900,amacV14L,F4,22974.0,1.0541433422042763
17497,29950,amacV14L,F4,22649.0,1.039230981003946
17498,30000,amacV14L,F4,22866.0,1.0491878498669358
17499,30050,amacV14L,F4,22449.0,1.0300541433422044
17500,30100,amacV14L,F4,22827.0,1.0473983665228963
17501,30150,amacV14L,F4,22802.0,1.0462512618151785
17502,30200,amacV14L,F4,22729.0,1.0429017160686427
17503,30250,amacV14L,F4,22633.0,1.0384968339910068
17504,30300,amacV14L,F4,22855.0,1.04868312379554
17505,30350,amacV14L,F4,22686.0,1.0409286959713682
17506,30400,amacV14L,F4,22837.0,1.0478572084059834
17507,30450,amacV14L,F4,22308.0,1.0235844727906764
17508,30500,amacV14L,F4,23233.0,1.066027346976232
17509,30550,amacV14L,F4,22220.0,1.01954666421951
17510,30600,amacV14L,F4,23244.0,1.0665320730476278
17511,30650,amacV14L,F4,23283.0,1.0683215563916675
17512,30700,amacV14L,F4,23096.0,1.059741213177939
17513,30750,amacV14L,F4,23179.0,1.0635496008075618
17514,30800,amacV14L,F4,22748.0,1.0437735156465082
17515,30850,amacV14L,F4,22433.0,1.029319996329265
17516,30900,amacV14L,F4,22770.0,1.0447829677893
17517,30950,amacV14L,F4,22222.0,1.0196384325961274
17518,31000,amacV14L,F4,22898.0,1.0506561438928146
17519,31050,amacV14L,F4,22854.0,1.0486372396072314
17520,31100,amacV14L,F4,22533.0,1.0339084151601359
17521,31150,amacV14L,F4,22904.0,1.0509314490226669
17522,31200,amacV14L,F4,22289.0,1.022712673212811
17523,31250,amacV14L,F4,22642.0,1.038909791685785
17524,31300,amacV14L,F4,22468.0,1.0309259429200697
17525,31350,amacV14L,F4,22510.0,1.0328530788290355
17526,31400,amacV14L,F4,22407.0,1.0281270074332385
17527,31450,amacV14L,F4,22589.0,1.0364779297054234
17528,31500,amacV14L,F4,22674.0,1.0403780857116638
17529,31550,amacV14L,F4,23020.0,1.056254014866477
17530,31600,amacV14L,F4,22815.0,1.0468477562631917
17531,31650,amacV14L,F4,22754.0,1.0440488207763605
17532,31700,amacV14L,F4,22591.0,1.036569698082041
17533,31750,amacV14L,F4,23158.0,1.0625860328530787
17534,31800,amacV14L,F4,22186.0,1.0179866018170138
17535,31850,amacV14L,F4,22665.0,1.0399651280168853
17536,31900,amacV14L,F4,22834.0,1.0477195558410572
17537,31950,amacV14L,F4,23191.0,1.0641002110672662
17538,32000,amacV14L,F4,22427.0,1.0290446911994127
17539,32050,amacV14L,F4,22675.0,1.0404239698999724
17540,32100,amacV14L,F4,22482.0,1.0315683215563918
17541,32150,amacV14L,F4,23078.0,1.0589152977883822
17542,32200,amacV14L,F4,22774.0,1.0449665045425347
17543,32250,amacV14L,F4,22545.0,1.0344590254198403
17544,32300,amacV14L,F4,22476.0,1.0312930164265395
17545,32350,amacV14L,F4,22714.0,1.0422134532440122
17546,32400,amacV14L,F4,22567.0,1.035468477562632
17547,32450,amacV14L,F4,22956.0,1.0533174268147196
17548,32500,amacV14L,F4,22827.0,1.0473983665228963
17549,32550,amacV14L,F4,22440.0,1.029641185647426
17550,32600,amacV14L,F4,22757.0,1.0441864733412867
17551,32650,amacV14L,F4,22462.0,1.0306506377902176
17552,32700,amacV14L,F4,22571.0,1.0356520143158667
17553,32750,amacV14L,F4,22864.0,1.0490960814903185
17554,32800,amacV14L,F4,22725.0,1.042718179315408
17555,32850,amacV14L,F4,22366.0,1.0262457557125815
17556,32900,amacV14L,F4,22585.0,1.0362943929521886
17557,32950,amacV14L,F4,22249.0,1.0208773056804625
17558,33000,amacV14L,F4,22444.0,1.0298247224006607
17559,33050,amacV14L,F4,22779.0,1.0451959254840781
17560,33100,amacV14L,F4,22514.0,1.0330366155822703
17561,33150,amacV14L,F4,22509.0,1.032807194640727
17562,33200,amacV14L,F4,22396.0,1.0276222813618427
17563,33250,amacV14L,F4,22673.0,1.0403322015233551
17564,33300,amacV14L,F4,22801.0,1.0462053776268698
17565,33350,amacV14L,F4,22596.0,1.0367991190235846
17566,33400,amacV14L,F4,22330.0,1.024593924933468
17567,33450,amacV14L,F4,22676.0,1.040469854088281
17568,33500,amacV14L,F4,22712.0,1.0421216848673946
17569,33550,amacV14L,F4,22865.0,1.0491419656786272
17570,33600,amacV14L,F4,22555.0,1.0349178673029273
17571,33650,amacV14L,F4,22988.0,1.0547857208405984
17572,33700,amacV14L,F4,22367.0,1.0262916399008901
17573,33750,amacV14L,F4,23050.0,1.0576305405157382
17574,33800,amacV14L,F4,22677.0,1.04051573827659
17575,33850,amacV14L,F4,22280.0,1.0222997155180324
17576,33900,amacV14L,F4,22624.0,1.0380838762962283
17577,33950,amacV14L,F4,22423.0,1.0288611544461779
17578,34000,amacV14L,F4,22623.0,1.0380379921079197
17579,34050,amacV14L,F4,22564.0,1.0353308249977058
17580,34100,amacV14L,F4,22981.0,1.0544645315224375
17581,34150,amacV14L,F4,22508.0,1.032761310452418
17582,34200,amacV14L,F4,22535.0,1.0340001835367532
17583,34250,amacV14L,F4,22344.0,1.0252363035697898
17584,34300,amacV14L,F4,22598.0,1.0368908874002019
17585,34350,amacV14L,F4,22664.0,1.0399192438285767
17586,34400,amacV14L,F4,22526.0,1.033587225841975
17587,34450,amacV14L,F4,22526.0,1.033587225841975
17588,34500,amacV14L,F4,22808.0,1.0465265669450308
17589,34550,amacV14L,F4,22747.0,1.0437276314581996
17590,34600,amacV14L,F4,22564.0,1.0353308249977058
17591,34650,amacV14L,F4,22037.0,1.0111498577590163
17592,34700,amacV14L,F4,22297.0,1.0230797467192805
17593,34750,amacV14L,F4,22550.0,1.034688446361384
17594,34800,amacV14L,F4,22501.0,1.032440121134257
17595,34850,amacV14L,F4,22253.0,1.0210608424336973
17596,34900,amacV14L,F4,22367.0,1.0262916399008901
17597,34950,amacV14L,F4,22733.0,1.0430852528218775
17598,35000,amacV14L,F4,22816.0,1.0468936404515004
17599,35050,amacV14L,F4,22537.0,1.0340919519133707
17600,35100,amacV14L,F4,22328.0,1.0245021565568506
17601,35150,amacV14L,F4,22914.0,1.051390290905754
17602,35200,amacV14L,F4,22315.0,1.0239056621088374
17603,35250,amacV14L,F4,22728.0,1.042855831880334
17604,35300,amacV14L,F4,22328.0,1.0245021565568506
17605,35350,amacV14L,F4,22544.0,1.0344131412315316
17606,35400,amacV14L,F4,22589.0,1.0364779297054234
17607,35450,amacV14L,F4,22737.0,1.0432687895751125
17608,35500,amacV14L,F4,22223.0,1.019684316784436
17609,35550,amacV14L,F4,22670.0,1.040194548958429
17610,35600,amacV14L,F4,22385.0,1.027117555290447
17611,35650,amacV14L,F4,22244.0,1.0206478847389189
17612,35700,amacV14L,F4,22625.0,1.038129760484537
17613,35750,amacV14L,F4,22733.0,1.0430852528218775
17614,35800,amacV14L,F4,22495.0,1.0321648160044048
17615,35850,amacV14L,F4,22411.0,1.0283105441864733
17616,35900,amacV14L,F4,22132.0,1.0155088556483436
17617,35950,amacV14L,F4,22657.0,1.0395980545104158
17618,36000,amacV14L,F4,22221.0,1.0195925484078188
17619,36050,amacV14L,F4,22692.0,1.0412040011012205
17620,36100,amacV14L,F4,22535.0,1.0340001835367532
17621,36150,amacV14L,F4,22474.0,1.031201248049922
17622,36200,amacV14L,F4,22409.0,1.028218775809856
17623,36250,amacV14L,F4,22400.0,1.0278058181150775
17624,36300,amacV14L,F4,22381.0,1.026934018537212
17625,36350,amacV14L,F4,22391.0,1.027392860420299
17626,36400,amacV14L,F4,22730.0,1.0429476002569515
17627,36450,amacV14L,F4,22396.0,1.0276222813618427
17628,36500,amacV14L,F4,22594.0,1.036707350646967
17629,36550,amacV14L,F4,22327.0,1.0244562723685418
17630,36600,amacV14L,F4,22479.0,1.0314306689914656
17631,36650,amacV14L,F4,22177.0,1.0175736441222354
17632,36700,amacV14L,F4,22394.0,1.0275305129852252
17633,36750,amacV14L,F4,22483.0,1.0316142057447004
17634,36800,amacV14L,F4,22620.0,1.0379003395429935
17635,36850,amacV14L,F4,22830.0,1.0475360190878222
17636,36900,amacV14L,F4,22451.0,1.0301459117188216
17637,36950,amacV14L,F4,22555.0,1.0349178673029273
17638,37000,amacV14L,F4,22393.0,1.0274846287969166
17639,37050,amacV14L,F4,22567.0,1.035468477562632
17640,37100,amacV14L,F4,22311.0,1.0237221253556024
17641,37150,amacV14L,F4,22285.0,1.022529136459576
17642,37200,amacV14L,F4,22499.0,1.0323483527576398
17643,37250,amacV14L,F4,22430.0,1.0291823437643388
17644,37300,amacV14L,F4,22287.0,1.0226209048361934
17645,37350,amacV14L,F4,22329.0,1.0245480407451593
17646,37400,amacV14L,F4,22435.0,1.0294117647058822
17647,37450,amacV14L,F4,22273.0,1.0219785261998715
17648,37500,amacV14L,F4,22480.0,1.0314765531797743
17649,37550,amacV14L,F4,22719.0,1.0424428741855556
17650,37600,amacV14L,F4,22515.0,1.033082499770579
17651,37650,amacV14L,F4,22298.0,1.0231256309075893
17652,37700,amacV14L,F4,22474.0,1.031201248049922
17653,37750,amacV14L,F4,22630.0,1.0383591814260806
17654,37800,amacV14L,F4,22681.0,1.0406992750298247
17655,37850,amacV14L,F4,22402.0,1.027897586491695
17656,37900,amacV14L,F4,22371.0,1.026475176654125
17657,37950,amacV14L,F4,22592.0,1.0366155822703496
17658,38000,amacV14L,F4,22218.0,1.0194548958428926
17659,38050,amacV14L,F4,22588.0,1.0364320455171148
17660,38100,amacV14L,F4,22341.0,1.0250986510048636
17661,38150,amacV14L,F4,22531.0,1.0338166467835184
17662,38200,amacV14L,F4,21933.0,1.0063779021749106
17663,38250,amacV14L,F4,22160.0,1.0167936129209874
17664,38300,amacV14L,F4,22486.0,1.0317518583096266
17665,38350,amacV14L,F4,22178.0,1.0176195283105443
17666,38400,amacV14L,F4,22040.0,1.0112875103239423
17667,38450,amacV14L,F4,22678.0,1.0405616224648986
17668,38500,amacV14L,F4,22715.0,1.0422593374323208
17669,38550,amacV14L,F4,22541.0,1.0342754886666055
17670,38600,amacV14L,F4,22633.0,1.0384968339910068
17671,38650,amacV14L,F4,22241.0,1.020510232173993
17672,38700,amacV14L,F4,22825.0,1.0473065981462788
17673,38750,amacV14L,F4,22219.0,1.0195007800312013
17674,38800,amacV14L,F4,22370.0,1.0264292924658163
17675,38850,amacV14L,F4,22148.0,1.016243002661283
17676,38900,amacV14L,F4,22149.0,1.0162888868495916
17677,38950,amacV14L,F4,22522.0,1.03340368908874
17678,39000,amacV14L,F4,22744.0,1.0435899788932734
17679,39050,amacV14L,F4,22102.0,1.0141323299990823
17680,39100,amacV14L,F4,22077.0,1.0129852252913647
17681,39150,amacV14L,F4,22440.0,1.029641185647426
17682,39200,amacV14L,F4,22354.0,1.0256951454528769
17683,39250,amacV14L,F4,22507.0,1.0327154262641094
17684,39300,amacV14L,F4,22420.0,1.0287235018812517
17685,39350,amacV14L,F4,22479.0,1.0314306689914656
17686,39400,amacV14L,F4,22670.0,1.040194548958429
17687,39450,amacV14L,F4,21978.0,1.0084426906488024
17688,39500,amacV14L,F4,22568.0,1.0355143617509406
17689,39550,amacV14L,F4,22866.0,1.0491878498669358
17690,39600,amacV14L,F4,22282.0,1.02239148389465
17691,39650,amacV14L,F4,22312.0,1.0237680095439112
17692,39700,amacV14L,F4,22695.0,1.0413416536661466
17693,39750,amacV14L,F4,22845.0,1.048224281912453
17694,39800,amacV14L,F4,22315.0,1.0239056621088374
17695,39850,amacV14L,F4,22264.0,1.021565568505093
17696,39900,amacV14L,F4,22300.0,1.0232173992842066
17697,39950,amacV14L,F4,21970.0,1.0080756171423328
17698,40000,amacV14L,F4,22261.0,1.021427915940167
17699,40050,amacV14L,F4,22472.0,1.0311094796733047
17700,40100,amacV14L,F4,22169.0,1.0172065706157658
17701,40150,amacV14L,F4,22488.0,1.0318436266862439
17702,40200,amacV14L,F4,22380.0,1.0268881343489034
17703,40250,amacV14L,F4,22084.0,1.0133064146095256
17704,40300,amacV14L,F4,22351.0,1.0255574928879507
17705,40350,amacV14L,F4,22221.0,1.0195925484078188
17706,40400,amacV14L,F4,22093.0,1.0137193723043039
17707,40450,amacV14L,F4,22028.0,1.0107369000642379
17708,40500,amacV14L,F4,21866.0,1.0033036615582271
17709,40550,amacV14L,F4,22324.0,1.0243186198036156
17710,40600,amacV14L,F4,22374.0,1.026612829219051
17711,40650,amacV14L,F4,22194.0,1.0183536753234834
17712,40700,amacV14L,F4,22204.0,1.0188125172065705
17713,40750,amacV14L,F4,21946.0,1.0069743966229237
17714,40800,amacV14L,F4,22672.0,1.0402863173350463
17715,40850,amacV14L,F4,22321.0,1.0241809672386895
17716,40900,amacV14L,F4,22180.0,1.0177112966871615
17717,40950,amacV14L,F4,21976.0,1.008350922272185
17718,41000,amacV14L,F4,22039.0,1.0112416261356336
17719,41050,amacV14L,F4,22329.0,1.0245480407451593
17720,41100,amacV14L,F4,22218.0,1.0194548958428926
17721,41150,amacV14L,F4,22158.0,1.01670184454437
17722,41200,amacV14L,F4,21952.0,1.007249701752776
17723,41250,amacV14L,F4,22264.0,1.021565568505093
17724,41300,amacV14L,F4,22496.0,1.0322107001927137
17725,41350,amacV14L,F4,22484.0,1.031660089933009
17726,41400,amacV14L,F4,22166.0,1.0170689180508397
17727,41450,amacV14L,F4,22227.0,1.0198678535376708
17728,41500,amacV14L,F4,22374.0,1.026612829219051
17729,41550,amacV14L,F4,22181.0,1.0177571808754704
17730,41600,amacV14L,F4,22395.0,1.027576397173534
17731,41650,amacV14L,F4,22406.0,1.0280811232449298
17732,41700,amacV14L,F4,21888.0,1.0043131137010186
17733,41750,amacV14L,F4,21900.0,1.0048637239607232
17734,41800,amacV14L,F4,22119.0,1.0149123612003303
17735,41850,amacV14L,F4,22221.0,1.0195925484078188
17736,41900,amacV14L,F4,21891.0,1.0044507662659448
17737,41950,amacV14L,F4,22318.0,1.0240433146737635
17738,42000,amacV14L,F4,22393.0,1.0274846287969166
17739,42050,amacV14L,F4,22214.0,1.0192713590896576
17740,42100,amacV14L,F4,22365.0,1.0261998715242728
17741,42150,amacV14L,F4,22271.0,1.021886757823254
17742,42200,amacV14L,F4,21977.0,1.0083968064604938
17743,42250,amacV14L,F4,22362.0,1.0260622189593467
17744,42300,amacV14L,F4,22399.0,1.027759933926769
17745,42350,amacV14L,F4,22039.0,1.0112416261356336
17746,42400,amacV14L,F4,22264.0,1.021565568505093
17747,42450,amacV14L,F4,22197.0,1.0184913278884096
17748,42500,amacV14L,F4,22146.0,1.0161512342846655
17749,42550,amacV14L,F4,22102.0,1.0141323299990823
17750,42600,amacV14L,F4,22295.0,1.0229879783426632
17751,42650,amacV14L,F4,22040.0,1.0112875103239423
17752,42700,amacV14L,F4,22246.0,1.0207396531155364
17753,42750,amacV14L,F4,22479.0,1.0314306689914656
17754,42800,amacV14L,F4,22278.0,1.0222079471414152
17755,42850,amacV14L,F4,21827.0,1.0015141782141874
17756,42900,amacV14L,F4,21853.0,1.002707167110214
17757,42950,amacV14L,F4,22826.0,1.0473524823345874
17758,43000,amacV14L,F4,22125.0,1.0151876663301826
17759,43050,amacV14L,F4,22041.0,1.0113333945122511
17760,43100,amacV14L,F4,22046.0,1.0115628154537946
17761,43150,amacV14L,F4,21998.0,1.0093603744149766
17762,43200,amacV14L,F4,22140.0,1.0158759291548132
17763,43250,amacV14L,F4,21890.0,1.0044048820776361
17764,43300,amacV14L,F4,22293.0,1.0228962099660457
17765,43350,amacV14L,F4,22099.0,1.0139946774341562
17766,43400,amacV14L,F4,21989.0,1.0089474167201982
17767,43450,amacV14L,F4,22235.0,1.0202349270441406
17768,43500,amacV14L,F4,21828.0,1.001560062402496
17769,43550,amacV14L,F4,21905.0,1.0050931449022666
17770,43600,amacV14L,F4,22587.0,1.0363861613288061
17771,43650,amacV14L,F4,21717.0,0.9964669175002294
17772,43700,amacV14L,F4,22061.0,1.0122510782784253
17773,43750,amacV14L,F4,22012.0,1.0100027530512985
17774,43800,amacV14L,F4,21836.0,1.0019271359089659
17775,43850,amacV14L,F4,22455.0,1.0303294484720564
17776,43900,amacV14L,F4,22262.0,1.0214738001284758
17777,43950,amacV14L,F4,22146.0,1.0161512342846655
17778,44000,amacV14L,F4,22055.0,1.011975773148573
17779,44050,amacV14L,F4,21926.0,1.0060567128567495
17780,44100,amacV14L,F4,21758.0,0.9983481692208864
17781,44150,amacV14L,F4,22117.0,1.0148205928237128
17782,44200,amacV14L,F4,22527.0,1.0336331100302836
17783,44250,amacV14L,F4,21853.0,1.002707167110214
17784,44300,amacV14L,F4,22124.0,1.015141782141874
17785,44350,amacV14L,F4,22256.0,1.0211984949986235
17786,44400,amacV14L,F4,22330.0,1.024593924933468
17787,44450,amacV14L,F4,22160.0,1.0167936129209874
17788,44500,amacV14L,F4,21508.0,0.9868771221437093
17789,44550,amacV14L,F4,22290.0,1.0227585574011195
17790,44600,amacV14L,F4,22108.0,1.0144076351289346
17791,44650,amacV14L,F4,22289.0,1.022712673212811
17792,44700,amacV14L,F4,22181.0,1.0177571808754704
17793,44750,amacV14L,F4,22261.0,1.021427915940167
17794,44800,amacV14L,F4,22121.0,1.0150041295769479
17795,44850,amacV14L,F4,22029.0,1.0107827842525465
17796,44900,amacV14L,F4,22229.0,1.0199596219142884
17797,44950,amacV14L,F4,21964.0,1.0078003120124805
17798,45000,amacV14L,F4,22224.0,1.0197302009727447
17799,45050,amacV14L,F4,21824.0,1.0013765256492613
17800,45100,amacV14L,F4,22273.0,1.0219785261998715
17801,45150,amacV14L,F4,21950.0,1.0071579333761587
17802,45200,amacV14L,F4,21952.0,1.007249701752776
17803,45250,amacV14L,F4,22205.0,1.0188584013948794
17804,45300,amacV14L,F4,21936.0,1.0065155547398366
17805,45350,amacV14L,F4,22822.0,1.0471689455813527
17806,45400,amacV14L,F4,21714.0,0.9963292649353033
17807,45450,amacV14L,F4,22112.0,1.0145911718821694
17808,45500,amacV14L,F4,22188.0,1.0180783701936313
17809,45550,amacV14L,F4,22057.0,1.0120675415251905
17810,45600,amacV14L,F4,21888.0,1.0043131137010186
17811,45650,amacV14L,F4,21927.0,1.0061025970450583
17812,45700,amacV14L,F4,21845.0,1.002340093603744
17813,45750,amacV14L,F4,22078.0,1.0130311094796733
17814,45800,amacV14L,F4,21903.0,1.0050013765256494
17815,45850,amacV14L,F4,21894.0,1.004588418830871
17816,45900,amacV14L,F4,21890.0,1.0044048820776361
17817,45950,amacV14L,F4,21597.0,0.9909608149031843
17818,46000,amacV14L,F4,21748.0,0.9978893273377994
17819,46050,amacV14L,F4,21901.0,1.0049096081490319
17820,46100,amacV14L,F4,21742.0,0.9976140222079471
17821,46150,amacV14L,F4,21653.0,0.9935303294484721
17822,46200,amacV14L,F4,22216.0,1.019363127466275
17823,46250,amacV14L,F4,22226.0,1.0198219693493622
17824,46300,amacV14L,F4,21799.0,1.0002294209415434
17825,46350,amacV14L,F4,22102.0,1.0141323299990823
17826,46400,amacV14L,F4,21691.0,0.9952739286042029
17827,46450,amacV14L,F4,21795.0,1.0000458841883086
17828,46500,amacV14L,F4,21992.0,1.0090850692851243
17829,46550,amacV14L,F4,21712.0,0.9962374965586859
17830,46600,amacV14L,F4,22032.0,1.0109204368174727
17831,46650,amacV14L,F4,22105.0,1.0142699825640085
17832,46700,amacV14L,F4,22098.0,1.0139487932458475
17833,46750,amacV14L,F4,21962.0,1.007708543635863
17834,46800,amacV14L,F4,22085.0,1.0133522987978343
17835,46850,amacV14L,F4,22334.0,1.0247774616867027
17836,46900,amacV14L,F4,22015.0,1.0101404056162246
17837,46950,amacV14L,F4,22201.0,1.0186748646416446
17838,47000,amacV14L,F4,21651.0,0.9934385610718547
17839,47050,amacV14L,F4,21758.0,0.9983481692208864
17840,47100,amacV14L,F4,22015.0,1.0101404056162246
17841,47150,amacV14L,F4,21944.0,1.0068826282463064
17842,47200,amacV14L,F4,21871.0,1.0035330824997706
17843,47250,amacV14L,F4,21948.0,1.0070661649995412
