temperature,gene,gfp_conc_mgml,buffer,unfolding_ratio,unfolding_ratio_deriv,unfolding_scatter,unfolding_scatter_deriv,refolding_ratio,refolding_ratio_deriv,refolding_scatter,refolding_scatter_deriv
100.671,pplu,1,im25mM_h2o,0.614,0.001416,154.322,-1.104164,0.647,0.000152,142.486,0.223344
100.725,pplu,1,im25mM_h2o,0.612,0.001439,154.383,-1.092533,0.648,0.000148,142.305,0.224196
100.779,pplu,1,im25mM_h2o,0.612,0.001461,154.447,-1.08125,0.649,0.000145,142.092,0.225037
100.833,pplu,1,im25mM_h2o,0.613,0.001482,154.303,-1.070314,0.65,0.000142,142.239,0.225869
100.887,pplu,1,im25mM_h2o,0.612,0.001504,154.162,-1.059721,0.648,0.000139,142.244,0.22669
100.941,pplu,1,im25mM_h2o,0.615,0.001525,154.16,-1.04946,0.647,0.000137,142.452,0.227501
100.995,pplu,1,im25mM_h2o,0.614,0.001546,153.88,-1.03952,0.647,0.000134,142.345,0.228303
101.049,pplu,1,im25mM_h2o,0.615,0.001566,153.755,-1.029885,0.65,0.000132,142.42,0.229096
101.102,pplu,1,im25mM_h2o,0.615,0.001586,153.702,-1.020541,0.648,0.000129,142.241,0.229879
101.156,pplu,1,im25mM_h2o,0.616,0.001606,153.592,-1.011472,0.649,0.000127,142.43,0.230653
101.21,pplu,1,im25mM_h2o,0.612,0.001625,153.786,-1.002665,0.646,0.000125,142.748,0.231418
101.264,pplu,1,im25mM_h2o,0.613,0.001644,153.926,-0.994111,0.647,0.000123,142.434,0.232173
101.318,pplu,1,im25mM_h2o,0.615,0.001663,153.93,-0.985805,0.648,0.000121,142.513,0.23292
101.372,pplu,1,im25mM_h2o,0.613,0.001681,153.883,-0.977747,0.651,0.000119,142.537,0.233657
101.426,pplu,1,im25mM_h2o,0.614,0.001699,153.509,-0.969945,0.65,0.000118,142.745,0.234386
101.48,pplu,1,im25mM_h2o,0.615,0.001716,153.493,-0.962409,0.65,0.000116,142.212,0.235107
101.534,pplu,1,im25mM_h2o,0.615,0.001733,153.428,-0.955154,0.644,0.000115,142.376,0.235821
101.588,pplu,1,im25mM_h2o,0.616,0.00175,153.138,-0.948199,0.649,0.000113,142.852,0.236528
101.642,pplu,1,im25mM_h2o,0.616,0.001766,153.325,-0.941562,0.645,0.000112,142.667,0.23723
101.696,pplu,1,im25mM_h2o,0.618,0.001782,153.375,-0.935264,0.647,0.000111,142.461,0.237927
101.75,pplu,1,im25mM_h2o,0.615,0.001798,153.202,-0.929325,0.647,0.00011,142.683,0.238621
101.803,pplu,1,im25mM_h2o,0.614,0.001813,153.323,-0.923759,0.65,0.000109,142.824,0.239313
101.857,pplu,1,im25mM_h2o,0.616,0.001827,153.068,-0.918582,0.651,0.000109,142.78,0.240004
101.911,pplu,1,im25mM_h2o,0.617,0.001842,153.055,-0.913801,0.65,0.000108,142.535,0.240696
101.965,pplu,1,im25mM_h2o,0.617,0.001856,153.373,-0.909421,0.648,0.000107,142.34,0.24139
102.019,pplu,1,im25mM_h2o,0.617,0.001869,153.04,-0.905439,0.647,0.000107,142.672,0.242088
102.073,pplu,1,im25mM_h2o,0.62,0.001882,153.083,-0.901851,0.647,0.000106,142.63,0.242793
102.127,pplu,1,im25mM_h2o,0.615,0.001895,152.956,-0.898644,0.653,0.000106,142.633,0.243506
102.181,pplu,1,im25mM_h2o,0.617,0.001907,152.988,-0.895803,0.649,0.000105,142.56,0.244229
102.235,pplu,1,im25mM_h2o,0.616,0.001919,152.965,-0.893313,0.651,0.000105,142.648,0.244964
102.289,pplu,1,im25mM_h2o,0.618,0.001931,152.688,-0.891153,0.648,0.000105,142.86,0.245714
102.343,pplu,1,im25mM_h2o,0.621,0.001942,152.767,-0.889304,0.645,0.000104,142.585,0.246479
102.397,pplu,1,im25mM_h2o,0.622,0.001952,153.221,-0.887743,0.648,0.000104,142.586,0.247262
102.451,pplu,1,im25mM_h2o,0.619,0.001963,153.157,-0.886448,0.651,0.000103,142.811,0.248065
102.504,pplu,1,im25mM_h2o,0.621,0.001972,152.819,-0.885394,0.65,0.000103,142.97,0.248889
102.558,pplu,1,im25mM_h2o,0.621,0.001982,152.773,-0.884557,0.65,0.000103,142.909,0.249735
102.612,pplu,1,im25mM_h2o,0.617,0.001991,152.772,-0.883911,0.65,0.000102,142.887,0.250605
102.666,pplu,1,im25mM_h2o,0.621,0.002,152.498,-0.883435,0.652,0.000102,142.778,0.251501
102.72,pplu,1,im25mM_h2o,0.619,0.002008,152.457,-0.883104,0.649,0.000101,142.863,0.252424
102.774,pplu,1,im25mM_h2o,0.618,0.002016,152.558,-0.882895,0.648,0.000101,142.981,0.253375
102.828,pplu,1,im25mM_h2o,0.62,0.002024,152.553,-0.882783,0.648,0.0001,142.958,0.254355
102.882,pplu,1,im25mM_h2o,0.619,0.002031,152.55,-0.882742,0.648,9.90E-05,143.018,0.255365
102.936,pplu,1,im25mM_h2o,0.619,0.002038,152.685,-0.882744,0.647,9.90E-05,142.94,0.256406
102.99,pplu,1,im25mM_h2o,0.624,0.002044,152.307,-0.882763,0.647,9.80E-05,142.782,0.257478
103.044,pplu,1,im25mM_h2o,0.622,0.00205,152.261,-0.882771,0.647,9.70E-05,142.857,0.258583
103.098,pplu,1,im25mM_h2o,0.621,0.002056,152.267,-0.882741,0.648,9.60E-05,142.869,0.25972
103.152,pplu,1,im25mM_h2o,0.62,0.002061,152.029,-0.88265,0.65,9.50E-05,142.772,0.260889
103.206,pplu,1,im25mM_h2o,0.621,0.002066,152.047,-0.882478,0.651,9.30E-05,142.841,0.262091
103.259,pplu,1,im25mM_h2o,0.622,0.002071,152.255,-0.88221,0.651,9.20E-05,143.064,0.263326
103.313,pplu,1,im25mM_h2o,0.622,0.002075,152.169,-0.881832,0.649,9.10E-05,143.078,0.264592
103.367,pplu,1,im25mM_h2o,0.622,0.00208,152.09,-0.881335,0.649,8.90E-05,142.944,0.265889
103.421,pplu,1,im25mM_h2o,0.623,0.002083,151.945,-0.880714,0.65,8.80E-05,142.837,0.267216
103.475,pplu,1,im25mM_h2o,0.624,0.002087,151.688,-0.879966,0.648,8.60E-05,142.676,0.268572
103.529,pplu,1,im25mM_h2o,0.623,0.00209,151.719,-0.879091,0.647,8.40E-05,142.901,0.269955
103.583,pplu,1,im25mM_h2o,0.622,0.002093,151.697,-0.878093,0.648,8.20E-05,142.802,0.271365
103.637,pplu,1,im25mM_h2o,0.621,0.002096,151.665,-0.876981,0.645,8.00E-05,143.137,0.2728
103.691,pplu,1,im25mM_h2o,0.622,0.002098,151.601,-0.875766,0.648,7.80E-05,142.794,0.274258
103.745,pplu,1,im25mM_h2o,0.623,0.0021,151.476,-0.874458,0.65,7.50E-05,142.952,0.275737
103.799,pplu,1,im25mM_h2o,0.625,0.002102,151.433,-0.873068,0.654,7.30E-05,143.222,0.277236
103.853,pplu,1,im25mM_h2o,0.624,0.002104,151.308,-0.871604,0.647,7.00E-05,143.04,0.278754
103.907,pplu,1,im25mM_h2o,0.622,0.002106,151.285,-0.870073,0.647,6.70E-05,142.852,0.280287
103.96,pplu,1,im25mM_h2o,0.624,0.002107,151.47,-0.86848,0.648,6.50E-05,142.911,0.281835
104.014,pplu,1,im25mM_h2o,0.625,0.002108,151.474,-0.866833,0.653,6.20E-05,142.754,0.283395
104.068,pplu,1,im25mM_h2o,0.624,0.002109,151.157,-0.865135,0.645,5.90E-05,142.793,0.284966
104.122,pplu,1,im25mM_h2o,0.625,0.00211,150.949,-0.863392,0.648,5.60E-05,143.2,0.286546
104.176,pplu,1,im25mM_h2o,0.626,0.002111,151.24,-0.861606,0.647,5.20E-05,142.991,0.288132
104.23,pplu,1,im25mM_h2o,0.628,0.002112,151.407,-0.85978,0.65,4.90E-05,142.981,0.289723
104.284,pplu,1,im25mM_h2o,0.626,0.002112,151.321,-0.85791,0.648,4.60E-05,143.032,0.291318
104.338,pplu,1,im25mM_h2o,0.625,0.002113,151.321,-0.855993,0.653,4.20E-05,142.851,0.292914
104.392,pplu,1,im25mM_h2o,0.627,0.002113,151.209,-0.854026,0.652,3.90E-05,142.89,0.29451
104.446,pplu,1,im25mM_h2o,0.624,0.002113,151.077,-0.852004,0.649,3.50E-05,143.092,0.296104
104.5,pplu,1,im25mM_h2o,0.626,0.002114,150.983,-0.849929,0.648,3.10E-05,143.047,0.297697
104.554,pplu,1,im25mM_h2o,0.625,0.002114,150.93,-0.847798,0.648,2.70E-05,143.25,0.299285
104.608,pplu,1,im25mM_h2o,0.624,0.002114,150.591,-0.845611,0.649,2.30E-05,143.403,0.30087
104.661,pplu,1,im25mM_h2o,0.626,0.002114,150.64,-0.843369,0.65,1.90E-05,143.282,0.302451
104.715,pplu,1,im25mM_h2o,0.625,0.002114,150.745,-0.84107,0.651,1.50E-05,143.287,0.304027
104.769,pplu,1,im25mM_h2o,0.626,0.002114,150.477,-0.838713,0.648,1.10E-05,143.281,0.305597
104.823,pplu,1,im25mM_h2o,0.627,0.002114,150.486,-0.836292,0.647,7.00E-06,143.412,0.307162
104.877,pplu,1,im25mM_h2o,0.626,0.002114,150.596,-0.833804,0.65,3.00E-06,143.562,0.308722
104.931,pplu,1,im25mM_h2o,0.626,0.002114,150.688,-0.831248,0.649,-1.00E-06,143.492,0.310277
104.985,pplu,1,im25mM_h2o,0.627,0.002114,150.477,-0.828622,0.646,-6.00E-06,143.425,0.311827
105.039,pplu,1,im25mM_h2o,0.628,0.002114,150.621,-0.825929,0.649,-1.00E-05,143.395,0.313373
105.093,pplu,1,im25mM_h2o,0.625,0.002114,150.301,-0.823175,0.651,-1.50E-05,143.45,0.314914
105.147,pplu,1,im25mM_h2o,0.628,0.002114,150.278,-0.82037,0.65,-1.90E-05,143.623,0.316451
105.201,pplu,1,im25mM_h2o,0.629,0.002114,150.167,-0.817524,0.65,-2.40E-05,143.688,0.317983
105.255,pplu,1,im25mM_h2o,0.628,0.002114,150.329,-0.814645,0.649,-2.90E-05,143.527,0.319512
105.309,pplu,1,im25mM_h2o,0.629,0.002114,150.063,-0.811743,0.65,-3.30E-05,143.385,0.321036
105.362,pplu,1,im25mM_h2o,0.627,0.002114,150.087,-0.808821,0.65,-3.80E-05,143.517,0.322556
105.416,pplu,1,im25mM_h2o,0.626,0.002114,149.977,-0.805886,0.649,-4.30E-05,143.56,0.32407
105.47,pplu,1,im25mM_h2o,0.628,0.002114,150.214,-0.802943,0.647,-4.70E-05,143.652,0.325578
105.524,pplu,1,im25mM_h2o,0.63,0.002114,150.234,-0.799998,0.651,-5.20E-05,143.492,0.32708
105.578,pplu,1,im25mM_h2o,0.627,0.002114,149.711,-0.797058,0.65,-5.70E-05,143.696,0.328573
105.632,pplu,1,im25mM_h2o,0.627,0.002114,149.443,-0.79413,0.65,-6.20E-05,143.977,0.330058
105.686,pplu,1,im25mM_h2o,0.628,0.002114,149.837,-0.791223,0.651,-6.60E-05,143.748,0.331534
105.74,pplu,1,im25mM_h2o,0.628,0.002114,150.08,-0.788346,0.65,-7.10E-05,143.829,0.332999
105.794,pplu,1,im25mM_h2o,0.628,0.002114,149.67,-0.785505,0.646,-7.60E-05,143.827,0.334452
105.848,pplu,1,im25mM_h2o,0.628,0.002114,149.707,-0.782709,0.651,-8.00E-05,143.957,0.335892
105.902,pplu,1,im25mM_h2o,0.628,0.002114,149.699,-0.779966,0.646,-8.50E-05,143.761,0.337319
105.956,pplu,1,im25mM_h2o,0.628,0.002114,149.75,-0.777285,0.647,-8.90E-05,143.597,0.33873
106.01,pplu,1,im25mM_h2o,0.629,0.002114,149.529,-0.774677,0.65,-9.30E-05,143.954,0.340126
106.064,pplu,1,im25mM_h2o,0.627,0.002114,149.328,-0.772156,0.65,-9.80E-05,143.698,0.341504
106.117,pplu,1,im25mM_h2o,0.629,0.002114,149.475,-0.769737,0.65,-0.000102,143.526,0.342863
106.171,pplu,1,im25mM_h2o,0.633,0.002114,149.874,-0.767436,0.651,-0.000106,143.703,0.344203
106.225,pplu,1,im25mM_h2o,0.632,0.002114,149.79,-0.765267,0.644,-0.00011,143.979,0.345523
106.279,pplu,1,im25mM_h2o,0.63,0.002114,149.592,-0.763237,0.647,-0.000114,143.921,0.34682
106.333,pplu,1,im25mM_h2o,0.631,0.002114,149.674,-0.761354,0.653,-0.000118,143.793,0.348093
106.387,pplu,1,im25mM_h2o,0.632,0.002114,149.56,-0.759618,0.649,-0.000122,143.638,0.349343
106.441,pplu,1,im25mM_h2o,0.631,0.002114,149.53,-0.75803,0.649,-0.000125,143.76,0.350566
106.495,pplu,1,im25mM_h2o,0.629,0.002114,149.626,-0.756582,0.648,-0.000129,143.907,0.351762
106.549,pplu,1,im25mM_h2o,0.628,0.002114,149.362,-0.755269,0.652,-0.000132,143.84,0.352931
106.603,pplu,1,im25mM_h2o,0.629,0.002114,149.343,-0.754083,0.655,-0.000135,143.747,0.354071
106.657,pplu,1,im25mM_h2o,0.633,0.002114,149.439,-0.753016,0.645,-0.000138,143.913,0.355182
106.711,pplu,1,im25mM_h2o,0.633,0.002114,149.347,-0.752062,0.648,-0.000141,144.085,0.356262
106.765,pplu,1,im25mM_h2o,0.631,0.002114,149.252,-0.751211,0.65,-0.000144,143.727,0.357313
106.818,pplu,1,im25mM_h2o,0.632,0.002114,149.106,-0.750457,0.648,-0.000147,143.876,0.358334
106.872,pplu,1,im25mM_h2o,0.634,0.002114,149.059,-0.749795,0.648,-0.000149,144.064,0.359324
106.926,pplu,1,im25mM_h2o,0.632,0.002114,149.21,-0.749342,0.645,-0.000151,144.118,0.360262
106.98,pplu,1,im25mM_h2o,0.629,0.002114,148.948,-0.750639,0.649,-0.000153,144.306,0.361062
107.034,pplu,1,im25mM_h2o,0.633,0.002114,148.81,-0.751827,0.649,-0.000154,144.35,0.361838
107.088,pplu,1,im25mM_h2o,0.635,0.002114,148.912,-0.752891,0.65,-0.000155,144.257,0.362594
107.142,pplu,1,im25mM_h2o,0.634,0.002114,148.85,-0.753836,0.65,-0.000156,144.324,0.363335
107.196,pplu,1,im25mM_h2o,0.636,0.002114,148.877,-0.754675,0.649,-0.000157,144.24,0.364065
107.25,pplu,1,im25mM_h2o,0.639,0.002114,148.827,-0.755423,0.649,-0.000158,144.185,0.364787
107.304,pplu,1,im25mM_h2o,0.636,0.002114,148.805,-0.756099,0.65,-0.000159,144.395,0.365504
107.358,pplu,1,im25mM_h2o,0.634,0.002114,148.834,-0.756715,0.651,-0.00016,144.394,0.366218
107.412,pplu,1,im25mM_h2o,0.632,0.002114,148.754,-0.757284,0.651,-0.000161,144.401,0.366929
107.466,pplu,1,im25mM_h2o,0.635,0.002114,148.559,-0.757817,0.648,-0.000162,144.26,0.367638
107.519,pplu,1,im25mM_h2o,0.634,0.002114,148.441,-0.758322,0.648,-0.000163,144.396,0.368347
107.573,pplu,1,im25mM_h2o,0.63,0.002114,148.509,-0.758806,0.648,-0.000164,144.502,0.369056
107.627,pplu,1,im25mM_h2o,0.631,0.002114,148.47,-0.759273,0.648,-0.000165,144.228,0.369765
107.681,pplu,1,im25mM_h2o,0.635,0.002114,148.576,-0.759728,0.648,-0.000166,144.062,0.370474
107.735,pplu,1,im25mM_h2o,0.639,0.002114,148.542,-0.760174,0.65,-0.000167,144.061,0.371184
107.789,pplu,1,im25mM_h2o,0.633,0.002114,148.324,-0.760614,0.651,-0.000168,144.273,0.371895
107.843,pplu,1,im25mM_h2o,0.633,0.002114,148.112,-0.76105,0.65,-0.000169,144.239,0.372607
107.897,pplu,1,im25mM_h2o,0.635,0.002114,148.186,-0.761484,0.649,-0.00017,144.175,0.373319
107.951,pplu,1,im25mM_h2o,0.638,0.002114,148.175,-0.761917,0.647,-0.000171,144.497,0.374032
108.005,pplu,1,im25mM_h2o,0.637,0.002114,148.253,-0.762351,0.646,-0.000172,144.575,0.374746
108.059,pplu,1,im25mM_h2o,0.634,0.002114,148.371,-0.762787,0.646,-0.000172,144.528,0.37546
108.113,pplu,1,im25mM_h2o,0.637,0.002114,148.145,-0.763227,0.646,-0.000173,144.492,0.376175
108.167,pplu,1,im25mM_h2o,0.635,0.002114,148.239,-0.763672,0.649,-0.000174,144.313,0.376891
108.22,pplu,1,im25mM_h2o,0.636,0.002114,148.252,-0.764121,0.652,-0.000175,144.037,0.377607
108.274,pplu,1,im25mM_h2o,0.636,0.002114,147.949,-0.764578,0.65,-0.000176,144.176,0.378323
108.328,pplu,1,im25mM_h2o,0.637,0.002114,147.918,-0.765042,0.648,-0.000177,144.481,0.379039
108.382,pplu,1,im25mM_h2o,0.637,0.002114,147.967,-0.765515,0.644,-0.000177,144.638,0.379755
108.436,pplu,1,im25mM_h2o,0.64,0.002114,148.141,-0.765997,0.647,-0.000178,144.617,0.380471
108.49,pplu,1,im25mM_h2o,0.639,0.002114,147.825,-0.766489,0.648,-0.000179,144.444,0.381187
108.544,pplu,1,im25mM_h2o,0.639,0.002114,147.778,-0.766993,0.646,-0.00018,144.815,0.381903
108.598,pplu,1,im25mM_h2o,0.641,0.002114,147.844,-0.767508,0.646,-0.000181,144.833,0.382618
108.652,pplu,1,im25mM_h2o,0.64,0.002114,147.876,-0.768037,0.648,-0.000181,144.44,0.383332
108.706,pplu,1,im25mM_h2o,0.641,0.002114,147.801,-0.768579,0.644,-0.000182,144.443,0.384046
108.76,pplu,1,im25mM_h2o,0.64,0.002114,147.822,-0.769135,0.65,-0.000183,144.647,0.384759
108.814,pplu,1,im25mM_h2o,0.639,0.002114,147.78,-0.769705,0.646,-0.000184,144.592,0.38547
108.868,pplu,1,im25mM_h2o,0.639,0.002114,147.576,-0.77029,0.647,-0.000184,144.672,0.386181
108.922,pplu,1,im25mM_h2o,0.639,0.002114,147.595,-0.770889,0.648,-0.000185,144.822,0.38689
108.975,pplu,1,im25mM_h2o,0.642,0.002114,147.558,-0.771502,0.647,-0.000186,144.904,0.387598
109.029,pplu,1,im25mM_h2o,0.642,0.002114,147.461,-0.77213,0.646,-0.000186,144.783,0.388304
109.083,pplu,1,im25mM_h2o,0.64,0.002114,147.289,-0.77277,0.648,-0.000187,144.707,0.389008
109.137,pplu,1,im25mM_h2o,0.64,0.002114,147.228,-0.773422,0.65,-0.000188,144.953,0.389711
109.191,pplu,1,im25mM_h2o,0.64,0.002114,147.278,-0.774084,0.649,-0.000188,145.104,0.390412
109.245,pplu,1,im25mM_h2o,0.638,0.002114,147.099,-0.774755,0.651,-0.000189,145.033,0.391111
109.299,pplu,1,im25mM_h2o,0.64,0.002114,147.054,-0.775432,0.65,-0.00019,145.196,0.391807
109.353,pplu,1,im25mM_h2o,0.641,0.002114,147.2,-0.776114,0.648,-0.00019,145.124,0.392502
109.407,pplu,1,im25mM_h2o,0.639,0.002114,146.952,-0.776799,0.649,-0.000191,145.092,0.393194
109.461,pplu,1,im25mM_h2o,0.641,0.002114,146.905,-0.777483,0.648,-0.000191,145.167,0.393884
109.515,pplu,1,im25mM_h2o,0.643,0.002114,146.756,-0.778166,0.649,-0.000192,145.136,0.394571
109.569,pplu,1,im25mM_h2o,0.643,0.002114,147.116,-0.778845,0.648,-0.000193,145.189,0.395256
109.623,pplu,1,im25mM_h2o,0.639,0.002114,147.174,-0.779518,0.648,-0.000193,145.373,0.395939
109.676,pplu,1,im25mM_h2o,0.641,0.002114,146.984,-0.780184,0.646,-0.000194,145.163,0.396619
109.73,pplu,1,im25mM_h2o,0.642,0.002114,146.821,-0.780842,0.649,-0.000194,145.246,0.397296
109.784,pplu,1,im25mM_h2o,0.642,0.002114,146.774,-0.78149,0.646,-0.000195,145.479,0.39797
109.838,pplu,1,im25mM_h2o,0.644,0.002114,146.722,-0.782127,0.649,-0.000195,145.536,0.398642
109.892,pplu,1,im25mM_h2o,0.645,0.002114,146.912,-0.782752,0.646,-0.000196,145.717,0.399312
109.946,pplu,1,im25mM_h2o,0.644,0.002114,146.75,-0.783366,0.649,-0.000196,145.508,0.399978
110,pplu,1,im25mM_h2o,0.648,0.002114,146.605,-0.783968,0.644,-0.000197,145.646,0.400642
20,pplu,1,im25mM_h2o,0.651,-0.000263,93.074,-0.129825,0.614,0.000625,153.231,-0.083842
20.054,pplu,1,im25mM_h2o,0.658,-0.000263,92.716,-0.127966,0.614,0.000625,153.082,-0.084104
20.108,pplu,1,im25mM_h2o,0.659,-0.000263,92.842,-0.126109,0.617,0.000625,153.371,-0.084366
20.162,pplu,1,im25mM_h2o,0.655,-0.000263,92.91,-0.124256,0.616,0.000626,153.132,-0.084629
20.216,pplu,1,im25mM_h2o,0.654,-0.000263,93.152,-0.122405,0.615,0.000626,153.1,-0.084894
20.27,pplu,1,im25mM_h2o,0.656,-0.000263,92.936,-0.120559,0.614,0.000626,153.35,-0.085158
20.324,pplu,1,im25mM_h2o,0.657,-0.000263,93.13,-0.118719,0.616,0.000626,152.489,-0.085424
20.377,pplu,1,im25mM_h2o,0.654,-0.000263,93.016,-0.116884,0.615,0.000626,152.628,-0.085691
20.431,pplu,1,im25mM_h2o,0.656,-0.000263,93.037,-0.115057,0.615,0.000626,152.474,-0.085958
20.485,pplu,1,im25mM_h2o,0.655,-0.000263,93.217,-0.113238,0.614,0.000626,153.074,-0.086226
20.539,pplu,1,im25mM_h2o,0.654,-0.000263,92.829,-0.111429,0.615,0.000627,152.827,-0.086494
20.593,pplu,1,im25mM_h2o,0.656,-0.000263,93.017,-0.109631,0.617,0.000627,152.519,-0.086764
20.647,pplu,1,im25mM_h2o,0.657,-0.000263,92.851,-0.107846,0.618,0.000627,152.52,-0.087033
20.701,pplu,1,im25mM_h2o,0.655,-0.000263,93.087,-0.106074,0.614,0.000627,152.574,-0.087304
20.755,pplu,1,im25mM_h2o,0.656,-0.000263,92.819,-0.104316,0.614,0.000627,152.985,-0.087574
20.809,pplu,1,im25mM_h2o,0.656,-0.000263,92.878,-0.102574,0.615,0.000627,152.947,-0.087845
20.863,pplu,1,im25mM_h2o,0.657,-0.000263,93.003,-0.100849,0.617,0.000628,152.816,-0.088117
20.917,pplu,1,im25mM_h2o,0.658,-0.000263,92.62,-0.099141,0.616,0.000628,152.762,-0.088388
20.971,pplu,1,im25mM_h2o,0.655,-0.000263,92.708,-0.09745,0.615,0.000628,152.616,-0.08866
21.025,pplu,1,im25mM_h2o,0.656,-0.000263,92.945,-0.095778,0.617,0.000628,152.775,-0.088932
21.078,pplu,1,im25mM_h2o,0.655,-0.000263,92.804,-0.094124,0.617,0.000628,152.945,-0.089203
21.132,pplu,1,im25mM_h2o,0.656,-0.000263,92.95,-0.092491,0.616,0.000628,152.834,-0.089475
21.186,pplu,1,im25mM_h2o,0.654,-0.000263,92.986,-0.090878,0.616,0.000628,152.661,-0.089746
21.24,pplu,1,im25mM_h2o,0.655,-0.000263,92.783,-0.089286,0.615,0.000629,152.577,-0.090017
21.294,pplu,1,im25mM_h2o,0.657,-0.000263,93.091,-0.087718,0.616,0.000629,152.547,-0.090288
21.348,pplu,1,im25mM_h2o,0.653,-0.000263,92.847,-0.086174,0.615,0.000629,152.75,-0.090558
21.402,pplu,1,im25mM_h2o,0.654,-0.000263,93.076,-0.084656,0.615,0.000629,152.885,-0.090828
21.456,pplu,1,im25mM_h2o,0.659,-0.000263,92.91,-0.083165,0.616,0.000629,153.011,-0.091097
21.51,pplu,1,im25mM_h2o,0.657,-0.000263,92.946,-0.081705,0.615,0.00063,153.126,-0.091364
21.564,pplu,1,im25mM_h2o,0.654,-0.000263,92.829,-0.080276,0.617,0.00063,152.879,-0.091631
21.618,pplu,1,im25mM_h2o,0.656,-0.000263,93.069,-0.07888,0.618,0.00063,152.926,-0.091897
21.672,pplu,1,im25mM_h2o,0.656,-0.000263,92.977,-0.077519,0.618,0.00063,153.022,-0.092162
21.726,pplu,1,im25mM_h2o,0.654,-0.000263,92.554,-0.076194,0.616,0.00063,152.893,-0.092425
21.78,pplu,1,im25mM_h2o,0.658,-0.000263,92.668,-0.074908,0.619,0.00063,152.859,-0.092687
21.833,pplu,1,im25mM_h2o,0.653,-0.000263,92.83,-0.073659,0.619,0.000631,152.828,-0.092948
21.887,pplu,1,im25mM_h2o,0.657,-0.000263,92.753,-0.072451,0.617,0.000631,152.633,-0.093206
21.941,pplu,1,im25mM_h2o,0.655,-0.000263,92.752,-0.071282,0.617,0.000631,152.639,-0.093463
21.995,pplu,1,im25mM_h2o,0.652,-0.000263,92.711,-0.070153,0.616,0.000631,152.679,-0.093718
22.049,pplu,1,im25mM_h2o,0.656,-0.000263,92.588,-0.069064,0.616,0.000631,152.6,-0.093972
22.103,pplu,1,im25mM_h2o,0.656,-0.000263,92.754,-0.068014,0.615,0.000632,152.809,-0.094222
22.157,pplu,1,im25mM_h2o,0.656,-0.000263,92.992,-0.067001,0.614,0.000632,152.858,-0.094471
22.211,pplu,1,im25mM_h2o,0.656,-0.000263,92.799,-0.066023,0.616,0.000632,152.593,-0.094718
22.265,pplu,1,im25mM_h2o,0.655,-0.000263,92.719,-0.065077,0.618,0.000632,152.702,-0.094962
22.319,pplu,1,im25mM_h2o,0.659,-0.000263,92.479,-0.06416,0.616,0.000632,152.73,-0.095203
22.373,pplu,1,im25mM_h2o,0.656,-0.000263,92.363,-0.063267,0.616,0.000633,152.661,-0.095442
22.427,pplu,1,im25mM_h2o,0.657,-0.000263,92.57,-0.062391,0.615,0.000633,152.804,-0.095679
22.481,pplu,1,im25mM_h2o,0.658,-0.000263,92.531,-0.061526,0.616,0.000633,152.945,-0.095913
22.534,pplu,1,im25mM_h2o,0.653,-0.000263,92.635,-0.060662,0.616,0.000633,152.701,-0.096144
22.588,pplu,1,im25mM_h2o,0.655,-0.000263,92.592,-0.059789,0.617,0.000633,153.026,-0.096374
22.642,pplu,1,im25mM_h2o,0.653,-0.000263,92.51,-0.058893,0.616,0.000634,152.723,-0.096601
22.696,pplu,1,im25mM_h2o,0.655,-0.000263,92.605,-0.057962,0.617,0.000634,152.706,-0.096826
22.75,pplu,1,im25mM_h2o,0.655,-0.000263,92.558,-0.056978,0.615,0.000634,152.913,-0.09705
22.804,pplu,1,im25mM_h2o,0.654,-0.000263,92.609,-0.055924,0.617,0.000634,152.825,-0.097273
22.858,pplu,1,im25mM_h2o,0.656,-0.000263,92.715,-0.054781,0.617,0.000635,152.717,-0.097496
22.912,pplu,1,im25mM_h2o,0.656,-0.000263,92.726,-0.053529,0.617,0.000635,152.927,-0.09772
22.966,pplu,1,im25mM_h2o,0.654,-0.000263,93.032,-0.052149,0.617,0.000635,152.884,-0.097945
23.02,pplu,1,im25mM_h2o,0.655,-0.000263,93.187,-0.050627,0.619,0.000635,152.835,-0.098173
23.074,pplu,1,im25mM_h2o,0.657,-0.000263,92.808,-0.048952,0.619,0.000636,152.688,-0.098405
23.128,pplu,1,im25mM_h2o,0.656,-0.000263,92.745,-0.047625,0.617,0.000636,152.453,-0.098513
23.182,pplu,1,im25mM_h2o,0.655,-0.000263,93.145,-0.046175,0.618,0.000637,152.856,-0.098537
23.235,pplu,1,im25mM_h2o,0.655,-0.000263,93.105,-0.0446,0.618,0.000638,152.777,-0.09854
23.289,pplu,1,im25mM_h2o,0.655,-0.000263,92.943,-0.042904,0.617,0.000638,152.561,-0.098522
23.343,pplu,1,im25mM_h2o,0.655,-0.000263,92.899,-0.041091,0.614,0.000639,152.838,-0.098485
23.397,pplu,1,im25mM_h2o,0.654,-0.000263,92.757,-0.03917,0.616,0.00064,152.524,-0.098427
23.451,pplu,1,im25mM_h2o,0.654,-0.000263,92.84,-0.037154,0.618,0.000641,152.568,-0.098352
23.505,pplu,1,im25mM_h2o,0.653,-0.000263,93.062,-0.035057,0.616,0.000642,153.039,-0.098259
23.559,pplu,1,im25mM_h2o,0.653,-0.000263,92.965,-0.032898,0.618,0.000644,152.714,-0.098148
