SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A2	amac	1	2	1	51400	28.31	1096.15
A2	amac	1	2	1	51740	28.5	1097.89
A2	amac	1	2	1	52100	28.61	1098.61
A2	amac	1	2	1	52440	28.8	1098.78
A2	amac	1	2	1	52790	28.91	1099.12
A2	amac	1	2	1	53140	29.04	1100.83
A2	amac	1	2	1	53490	29.15	1100.08
A2	amac	1	2	1	53830	29.38	1102.94
A2	amac	1	2	1	54190	29.44	1104.14
A2	amac	1	2	1	54530	29.55	1104.55
A2	amac	1	2	1	54880	29.67	1105.47
A2	amac	1	2	1	55230	29.91	1109.29
A2	amac	1	2	1	55580	30.02	1107.93
A2	amac	1	2	1	55920	30.18	1110.01
A2	amac	1	2	1	56280	30.3	1109.56
A2	amac	1	2	1	56630	30.47	1112.43
A2	amac	1	2	1	56970	30.64	1112.97
A2	amac	1	2	1	57320	30.81	1115.36
A2	amac	1	2	1	57670	30.91	1115.87
A2	amac	1	2	1	58010	31.02	1116.90
A2	amac	1	2	1	58360	31.19	1119.08
A2	amac	1	2	1	58710	31.3	1120.17
A2	amac	1	2	1	59060	31.47	1122.25
A2	amac	1	2	1	59400	31.58	1121.73
A2	amac	1	2	1	59760	31.75	1122.42
A2	amac	1	2	1	60110	31.9	1122.42
A2	amac	1	2	1	60450	32.06	1126.68
A2	amac	1	2	1	60790	32.17	1126.51
A2	amac	1	2	1	61150	32.34	1127.76
A2	amac	1	2	1	61490	32.49	1129.30
A2	amac	1	2	1	61850	32.65	1130.32
A2	amac	1	2	1	62200	32.75	1133.08
A2	amac	1	2	1	62540	32.91	1133.22
A2	amac	1	2	1	62900	33.02	1135.26
A2	amac	1	2	1	63240	33.17	1137.85
A2	amac	1	2	1	63580	33.34	1136.63
A2	amac	1	2	1	63940	33.49	1136.83
A2	amac	1	2	1	64280	33.59	1138.90
A2	amac	1	2	1	64630	33.79	1140.95
A2	amac	1	2	1	64970	33.89	1139.45
A2	amac	1	2	1	65330	34.05	1142.34
A2	amac	1	2	1	65680	34.2	1143.56
A2	amac	1	2	1	66020	34.36	1143.02
A2	amac	1	2	1	66380	34.45	1144.05
A2	amac	1	2	1	66720	34.61	1144.59
A2	amac	1	2	1	67060	34.75	1146.15
A2	amac	1	2	1	67410	34.91	1146.86
A2	amac	1	2	1	67770	35.06	1147.00
A2	amac	1	2	1	68110	35.21	1147.20
A2	amac	1	2	1	68450	35.35	1147.54
A2	amac	1	2	1	68810	35.5	1148.05
A2	amac	1	2	1	69160	35.64	1149.44
A2	amac	1	2	1	69500	35.79	1149.56
A2	amac	1	2	1	69860	35.94	1151.66
A2	amac	1	2	1	70200	36.08	1152.17
A2	amac	1	2	1	70550	36.18	1152.05
A2	amac	1	2	1	70900	36.32	1152.34
A2	amac	1	2	1	71250	36.51	1153.36
A2	amac	1	2	1	71590	36.65	1152.88
A2	amac	1	2	1	71950	36.85	1155.60
A2	amac	1	2	1	72290	36.99	1154.98
A2	amac	1	2	1	72640	37.08	1155.97
A2	amac	1	2	1	72980	37.22	1155.29
A2	amac	1	2	1	73340	37.41	1157.53
A2	amac	1	2	1	73680	37.55	1159.26
A2	amac	1	2	1	74040	37.69	1159.23
A2	amac	1	2	1	74380	37.83	1159.03
A2	amac	1	2	1	74730	37.96	1159.72
A2	amac	1	2	1	75070	38.1	1159.91
A2	amac	1	2	1	75430	38.29	1161.30
A2	amac	1	2	1	75770	38.43	1161.64
A2	amac	1	2	1	76120	38.52	1160.82
A2	amac	1	2	1	76460	38.7	1162.49
A2	amac	1	2	1	76820	38.83	1162.18
A2	amac	1	2	1	77170	38.96	1163.20
A2	amac	1	2	1	77520	39.1	1162.23
A2	amac	1	2	1	77860	39.28	1164.59
A2	amac	1	2	1	78210	39.42	1162.57
A2	amac	1	2	1	78550	39.55	1164.05
A2	amac	1	2	1	78910	39.68	1165.83
A2	amac	1	2	1	79270	39.85	1166.00
A2	amac	1	2	1	79600	39.98	1166.15
A2	amac	1	2	1	79950	40.16	1166.20
A2	amac	1	2	1	80300	40.25	1165.98
A2	amac	1	2	1	80640	40.39	1165.66
A2	amac	1	2	1	81000	40.55	1167.25
A2	amac	1	2	1	81340	40.73	1168.61
A2	amac	1	2	1	81690	40.85	1168.78
A2	amac	1	2	1	82050	41.03	1168.92
A2	amac	1	2	1	82390	41.16	1170.45
A2	amac	1	2	1	82730	41.32	1169.12
A2	amac	1	2	1	83090	41.41	1170.82
A2	amac	1	2	1	83430	41.57	1171.38
A2	amac	1	2	1	83790	41.71	1173.37
A2	amac	1	2	1	84130	41.87	1169.29
A2	amac	1	2	1	84480	42.01	1172.91
A2	amac	1	2	1	84830	42.17	1173.74
A2	amac	1	2	1	85170	42.28	1174.44
A2	amac	1	2	1	85520	42.5	1174.98
A2	amac	1	2	1	85870	42.62	1172.77
A2	amac	1	2	1	86220	42.75	1174.13
A2	amac	1	2	1	86560	42.87	1175.34
A2	amac	1	2	1	86920	43	1174.69
A2	amac	1	2	1	87260	43.15	1175.88
A2	amac	1	2	1	87610	43.32	1176.22
A2	amac	1	2	1	87970	43.48	1177.89
A2	amac	1	2	1	88310	43.61	1176.22
A2	amac	1	2	1	88650	43.77	1177.38
A2	amac	1	2	1	89010	43.89	1177.58
A2	amac	1	2	1	89350	44.04	1177.07
A2	amac	1	2	1	89700	44.16	1177.26
A2	amac	1	2	1	90050	44.29	1178.94
A2	amac	1	2	1	90410	44.44	1179.98
A2	amac	1	2	1	90740	44.65	1178.79
A2	amac	1	2	1	91100	44.77	1180.18
A2	amac	1	2	1	91440	44.92	1181.51
A2	amac	1	2	1	91790	45.07	1182.39
A2	amac	1	2	1	92130	45.24	1180.49
A2	amac	1	2	1	92490	45.35	1181.90
A2	amac	1	2	1	92830	45.48	1180.88
A2	amac	1	2	1	93180	45.59	1179.72
A2	amac	1	2	1	93530	45.78	1184.28
A2	amac	1	2	1	93880	45.93	1183.46
A2	amac	1	2	1	94220	46.09	1184.16
A2	amac	1	2	1	94580	46.2	1184.69
A2	amac	1	2	1	94930	46.4	1182.99
A2	amac	1	2	1	95270	46.51	1184.91
A2	amac	1	2	1	95630	46.63	1183.48
A2	amac	1	2	1	95970	46.77	1186.22
A2	amac	1	2	1	96310	46.89	1185.88
A2	amac	1	2	1	96670	47.08	1186.61
A2	amac	1	2	1	97020	47.19	1185.57
A2	amac	1	2	1	97360	47.42	1185.93
A2	amac	1	2	1	97700	47.53	1186.61
A2	amac	1	2	1	98060	47.68	1189.33
A2	amac	1	2	1	98410	47.79	1190.01
A2	amac	1	2	1	98750	47.94	1188.45
A2	amac	1	2	1	99110	48.05	1188.67
A2	amac	1	2	1	99450	48.24	1188.99
A2	amac	1	2	1	99800	48.38	1189.50
A2	amac	1	2	1	100150	48.56	1191.73
A2	amac	1	2	1	100500	48.68	1192.26
A2	amac	1	2	1	100840	48.83	1191.92
A2	amac	1	2	1	101200	48.93	1193.30
A2	amac	1	2	1	101540	49.09	1192.11
A2	amac	1	2	1	101880	49.26	1192.28
A2	amac	1	2	1	102230	49.41	1191.99
A2	amac	1	2	1	102590	49.55	1190.80
A2	amac	1	2	1	102930	49.7	1192.21
A2	amac	1	2	1	103290	49.85	1190.80
A2	amac	1	2	1	103630	49.99	1189.95
A2	amac	1	2	1	103980	50.09	1188.64
A2	amac	1	2	1	104320	50.27	1188.09
A2	amac	1	2	1	104660	50.41	1189.06
A2	amac	1	2	1	105020	50.59	1186.56
A2	amac	1	2	1	105360	50.7	1186.58
A2	amac	1	2	1	105720	50.88	1187.29
A2	amac	1	2	1	106070	50.98	1186.27
A2	amac	1	2	1	106420	51.12	1184.86
A2	amac	1	2	1	106760	51.26	1183.02
A2	amac	1	2	1	107120	51.4	1182.03
A2	amac	1	2	1	107460	51.58	1182.20
A2	amac	1	2	1	107810	51.68	1179.51
A2	amac	1	2	1	108150	51.88	1179.36
A2	amac	1	2	1	108510	52	1176.28
A2	amac	1	2	1	108850	52.13	1177.61
A2	amac	1	2	1	109190	52.24	1177.15
A2	amac	1	2	1	109550	52.45	1174.47
A2	amac	1	2	1	109910	52.55	1174.66
A2	amac	1	2	1	110240	52.72	1172.46
A2	amac	1	2	1	110590	52.85	1171.58
A2	amac	1	2	1	110940	53.03	1169.35
A2	amac	1	2	1	111280	53.17	1170.73
A2	amac	1	2	1	111630	53.31	1168.39
A2	amac	1	2	1	112000	53.41	1167.90
A2	amac	1	2	1	112330	53.6	1166.52
A2	amac	1	2	1	112690	53.71	1165.50
A2	amac	1	2	1	113030	53.91	1162.96
A2	amac	1	2	1	113380	54.02	1162.14
A2	amac	1	2	1	113720	54.18	1160.47
A2	amac	1	2	1	114080	54.32	1159.91
A2	amac	1	2	1	114440	54.45	1159.08
A2	amac	1	2	1	114760	54.58	1156.20
A2	amac	1	2	1	115120	54.78	1155.35
A2	amac	1	2	1	115470	54.92	1155.18
A2	amac	1	2	1	115810	55.05	1153.69
A2	amac	1	2	1	116170	55.19	1151.48
A2	amac	1	2	1	116510	55.31	1151.51
A2	amac	1	2	1	116870	55.45	1149.64
A2	amac	1	2	1	117220	55.58	1149.00
A2	amac	1	2	1	117560	55.78	1147.64
A2	amac	1	2	1	117900	55.91	1147.64
A2	amac	1	2	1	118250	56.08	1144.93
A2	amac	1	2	1	118610	56.18	1142.35
A2	amac	1	2	1	118950	56.33	1143.20
A2	amac	1	2	1	119290	56.47	1140.52
A2	amac	1	2	1	119640	56.63	1139.67
A2	amac	1	2	1	120000	56.76	1139.50
A2	amac	1	2	1	120340	56.96	1137.50
A2	amac	1	2	1	120700	57.07	1135.32
A2	amac	1	2	1	121040	57.21	1135.29
A2	amac	1	2	1	121390	57.34	1135.15
A2	amac	1	2	1	121730	57.51	1132.10
A2	amac	1	2	1	122080	57.63	1130.95
A2	amac	1	2	1	122430	57.8	1128.88
A2	amac	1	2	1	122790	57.93	1127.90
A2	amac	1	2	1	123120	58.07	1127.90
A2	amac	1	2	1	123480	58.24	1126.20
A2	amac	1	2	1	123820	58.33	1123.49
A2	amac	1	2	1	124170	58.5	1120.81
A2	amac	1	2	1	124520	58.66	1120.81
A2	amac	1	2	1	124880	58.81	1119.63
A2	amac	1	2	1	125210	58.94	1118.30
A2	amac	1	2	1	125570	59.1	1116.10
A2	amac	1	2	1	125910	59.23	1114.95
A2	amac	1	2	1	126250	59.38	1113.42
A2	amac	1	2	1	126610	59.48	1110.71
A2	amac	1	2	1	126960	59.67	1111.42
A2	amac	1	2	1	127310	59.79	1107.66
A2	amac	1	2	1	127640	59.98	1106.21
A2	amac	1	2	1	128000	60.11	1104.99
A2	amac	1	2	1	128350	60.26	1104.11
A2	amac	1	2	1	128690	60.36	1102.11
A2	amac	1	2	1	129050	60.54	1100.11
A2	amac	1	2	1	129390	60.66	1100.38
A2	amac	1	2	1	129740	60.82	1095.84
A2	amac	1	2	1	130090	60.98	1096.22
A2	amac	1	2	1	130440	61.14	1095.71
A2	amac	1	2	1	130780	61.26	1092.69
A2	amac	1	2	1	131140	61.39	1091.85
A2	amac	1	2	1	131500	61.5	1088.50
A2	amac	1	2	1	131830	61.69	1088.06
A2	amac	1	2	1	132180	61.84	1085.11
A2	amac	1	2	1	132530	62	1083.59
A2	amac	1	2	1	132870	62.13	1082.57
A2	amac	1	2	1	133230	62.28	1080.37
A2	amac	1	2	1	133590	62.4	1078.17
A2	amac	1	2	1	133920	62.52	1076.55
A2	amac	1	2	1	134270	62.71	1074.65
A2	amac	1	2	1	134620	62.89	1075.53
A2	amac	1	2	1	134960	62.99	1071.47
A2	amac	1	2	1	135320	63.16	1071.34
A2	amac	1	2	1	135660	63.25	1069.61
A2	amac	1	2	1	136010	63.4	1066.39
A2	amac	1	2	1	136350	63.56	1064.74
A2	amac	1	2	1	136710	63.71	1063.89
A2	amac	1	2	1	137050	63.9	1061.39
A2	amac	1	2	1	137400	63.99	1059.25
A2	amac	1	2	1	137740	64.16	1058.39
A2	amac	1	2	1	138100	64.26	1056.19
A2	amac	1	2	1	138440	64.43	1056.40
A2	amac	1	2	1	138790	64.59	1051.83
A2	amac	1	2	1	139140	64.74	1049.67
A2	amac	1	2	1	139490	64.87	1048.15
A2	amac	1	2	1	139830	65.03	1047.26
A2	amac	1	2	1	140200	65.13	1044.34
A2	amac	1	2	1	140530	65.31	1042.65
A2	amac	1	2	1	140880	65.43	1041.72
A2	amac	1	2	1	141240	65.61	1039.39
A2	amac	1	2	1	141580	65.77	1036.09
A2	amac	1	2	1	141920	65.9	1034.66
A2	amac	1	2	1	142280	66.02	1031.49
A2	amac	1	2	1	142640	66.21	1030.51
A2	amac	1	2	1	142970	66.32	1027.93
A2	amac	1	2	1	143330	66.48	1026.24
A2	amac	1	2	1	143670	66.63	1024.09
A2	amac	1	2	1	144020	66.71	1021.76
A2	amac	1	2	1	144370	66.92	1020.37
A2	amac	1	2	1	144710	67.01	1019.31
A2	amac	1	2	1	145060	67.19	1015.54
A2	amac	1	2	1	145400	67.31	1016.26
A2	amac	1	2	1	145760	67.49	1013.56
A2	amac	1	2	1	146110	67.6	1010.90
A2	amac	1	2	1	146450	67.78	1007.78
A2	amac	1	2	1	146810	67.88	1007.22
A2	amac	1	2	1	147150	68.05	1004.35
A2	amac	1	2	1	147500	68.17	1001.43
A2	amac	1	2	1	147850	68.35	999.45
A2	amac	1	2	1	148200	68.49	997.73
A2	amac	1	2	1	148540	68.67	994.64
A2	amac	1	2	1	148880	68.75	993.96
A2	amac	1	2	1	149250	68.91	992.73
A2	amac	1	2	1	149590	69.05	988.55
A2	amac	1	2	1	149950	69.23	987.54
A2	amac	1	2	1	150290	69.34	983.99
A2	amac	1	2	1	150630	69.52	980.82
A2	amac	1	2	1	150980	69.64	981.28
A2	amac	1	2	1	151330	69.79	977.11
A2	amac	1	2	1	151680	69.9	973.10
A2	amac	1	2	1	152020	70.09	970.95
A2	amac	1	2	1	152380	70.22	970.80
A2	amac	1	2	1	152730	70.4	966.39
A2	amac	1	2	1	153070	70.52	964.36
A2	amac	1	2	1	153430	70.67	963.97
A2	amac	1	2	1	153770	70.79	960.93
A2	amac	1	2	1	154110	70.94	958.45
A2	amac	1	2	1	154460	71.1	955.24
A2	amac	1	2	1	154810	71.22	952.36
A2	amac	1	2	1	155160	71.4	952.70
A2	amac	1	2	1	155510	71.51	948.70
A2	amac	1	2	1	155860	71.66	946.33
A2	amac	1	2	1	156210	71.81	943.80
A2	amac	1	2	1	156550	71.95	940.93
A2	amac	1	2	1	156890	72.09	938.39
A2	amac	1	2	1	157250	72.27	935.52
A2	amac	1	2	1	157610	72.39	934.85
A2	amac	1	2	1	157960	72.51	930.51
A2	amac	1	2	1	158300	72.65	928.65
A2	amac	1	2	1	158640	72.85	924.93
A2	amac	1	2	1	158990	72.97	923.07
A2	amac	1	2	1	159340	73.15	919.75
A2	amac	1	2	1	159690	73.26	916.04
A2	amac	1	2	1	160030	73.41	913.45
A2	amac	1	2	1	160390	73.53	912.49
A2	amac	1	2	1	160730	73.7	909.34
A2	amac	1	2	1	161080	73.84	907.82
A2	amac	1	2	1	161430	74.02	902.86
A2	amac	1	2	1	161780	74.11	900.95
A2	amac	1	2	1	162120	74.23	898.13
A2	amac	1	2	1	162480	74.4	895.49
A2	amac	1	2	1	162820	74.57	892.45
A2	amac	1	2	1	163170	74.72	890.14
A2	amac	1	2	1	163510	74.84	886.09
A2	amac	1	2	1	163870	75.01	882.88
A2	amac	1	2	1	164210	75.12	881.08
A2	amac	1	2	1	164560	75.28	877.88
A2	amac	1	2	1	164910	75.38	873.72
A2	amac	1	2	1	165260	75.59	872.07
A2	amac	1	2	1	165600	75.7	867.91
A2	amac	1	2	1	165960	75.88	864.54
A2	amac	1	2	1	166300	76	863.25
A2	amac	1	2	1	166650	76.15	859.53
A2	amac	1	2	1	166990	76.28	855.48
A2	amac	1	2	1	167350	76.46	851.50
A2	amac	1	2	1	167690	76.58	849.24
A2	amac	1	2	1	168040	76.76	846.53
A2	amac	1	2	1	168390	76.87	842.95
A2	amac	1	2	1	168750	77.02	839.74
A2	amac	1	2	1	169080	77.13	836.54
A2	amac	1	2	1	169440	77.34	834.24
A2	amac	1	2	1	169780	77.45	829.79
A2	amac	1	2	1	170130	77.6	825.33
A2	amac	1	2	1	170480	77.75	822.19
A2	amac	1	2	1	170830	77.9	820.16
A2	amac	1	2	1	171170	78	815.85
A2	amac	1	2	1	171530	78.21	811.29
A2	amac	1	2	1	171880	78.33	808.59
A2	amac	1	2	1	172220	78.45	806.30
A2	amac	1	2	1	172570	78.62	801.23
A2	amac	1	2	1	172920	78.74	797.42
A2	amac	1	2	1	173260	78.88	794.82
A2	amac	1	2	1	173610	78.99	789.25
A2	amac	1	2	1	173970	79.2	787.30
A2	amac	1	2	1	174310	79.32	784.19
A2	amac	1	2	1	174650	79.5	779.87
A2	amac	1	2	1	175000	79.61	775.49
A2	amac	1	2	1	175360	79.76	771.36
A2	amac	1	2	1	175700	79.87	767.97
A2	amac	1	2	1	176040	80.08	764.52
A2	amac	1	2	1	176400	80.2	759.95
A2	amac	1	2	1	176750	80.38	756.16
A2	amac	1	2	1	177090	80.49	752.62
A2	amac	1	2	1	177450	80.64	747.97
A2	amac	1	2	1	177790	80.75	743.42
A2	amac	1	2	1	178140	80.93	739.63
A2	amac	1	2	1	178490	81.08	736.92
A2	amac	1	2	1	178840	81.26	731.10
A2	amac	1	2	1	179180	81.35	726.80
A2	amac	1	2	1	179550	81.49	722.58
A2	amac	1	2	1	179880	81.61	719.04
A2	amac	1	2	1	180230	81.82	715.16
A2	amac	1	2	1	180580	81.94	710.10
A2	amac	1	2	1	180930	82.12	705.12
A2	amac	1	2	1	181270	82.23	700.48
A2	amac	1	2	1	181630	82.38	696.77
A2	amac	1	2	1	181970	82.52	692.47
A2	amac	1	2	1	182320	82.64	686.99
A2	amac	1	2	1	182660	82.82	682.77
A2	amac	1	2	1	183020	82.94	677.55
A2	amac	1	2	1	183360	83.12	672.99
A2	amac	1	2	1	183710	83.2	669.20
A2	amac	1	2	1	184050	83.38	663.73
A2	amac	1	2	1	184410	83.5	659.01
A2	amac	1	2	1	184750	83.68	652.86
A2	amac	1	2	1	185110	83.8	648.30
A2	amac	1	2	1	185450	83.99	643.25
A2	amac	1	2	1	185800	84.09	638.78
A2	amac	1	2	1	186150	84.25	632.12
A2	amac	1	2	1	186500	84.37	627.33
A2	amac	1	2	1	186840	84.55	621.92
A2	amac	1	2	1	187190	84.7	616.95
A2	amac	1	2	1	187540	84.85	611.22
A2	amac	1	2	1	187890	84.96	606.09
A2	amac	1	2	1	188250	85.14	601.63
A2	amac	1	2	1	188600	85.24	593.04
A2	amac	1	2	1	188930	85.41	588.92
A2	amac	1	2	1	189280	85.57	582.28
A2	amac	1	2	1	189630	85.72	577.32
A2	amac	1	2	1	189980	85.83	570.18
A2	amac	1	2	1	190320	85.98	565.50
A2	amac	1	2	1	190670	86.11	558.86
A2	amac	1	2	1	191020	86.29	551.95
A2	amac	1	2	1	191370	86.41	546.33
A2	amac	1	2	1	191720	86.59	539.08
A2	amac	1	2	1	192070	86.71	532.11
A2	amac	1	2	1	192410	86.83	525.71
A2	amac	1	2	1	192760	86.98	520.11
A2	amac	1	2	1	193120	87.11	512.47
A2	amac	1	2	1	193460	87.29	504.61
A2	amac	1	2	1	193810	87.42	497.64
A2	amac	1	2	1	194160	87.58	490.73
A2	amac	1	2	1	194510	87.71	482.76
A2	amac	1	2	1	194850	87.89	475.91
A2	amac	1	2	1	195210	87.99	467.65
A2	amac	1	2	1	195550	88.14	459.90
A2	amac	1	2	1	195900	88.3	451.60
A2	amac	1	2	1	196250	88.44	443.79
A2	amac	1	2	1	196600	88.59	435.14
A2	amac	1	2	1	196940	88.75	426.78
A2	amac	1	2	1	197280	88.87	417.69
A2	amac	1	2	1	197640	89.03	409.27
A2	amac	1	2	1	197980	89.16	400.17
A2	amac	1	2	1	198330	89.31	390.69
A2	amac	1	2	1	198690	89.46	381.26
A2	amac	1	2	1	199040	89.62	370.65
A2	amac	1	2	1	199380	89.74	360.88
A2	amac	1	2	1	199720	89.86	351.07
A2	amac	1	2	1	200080	89.99	340.64
A2	amac	1	2	1	200420	90.21	329.90
A2	amac	1	2	1	200770	90.33	319.46
A2	amac	1	2	1	201130	90.52	309.07
A2	amac	1	2	1	201480	90.61	297.49
A2	amac	1	2	1	201810	90.74	285.84
A2	amac	1	2	1	202170	90.9	274.23
A2	amac	1	2	1	202510	91.02	261.83
A2	amac	1	2	1	202860	91.21	251.13
A2	amac	1	2	1	203220	91.33	239.24
A2	amac	1	2	1	203560	91.49	226.25
A2	amac	1	2	1	203900	91.62	214.83
A2	amac	1	2	1	204250	91.8	203.55
A2	amac	1	2	1	204600	91.91	191.38
A2	amac	1	2	1	204950	92.05	179.79
A2	amac	1	2	1	205290	92.19	166.99
A2	amac	1	2	1	205660	92.37	154.54
A2	amac	1	2	1	205990	92.51	144.10
A2	amac	1	2	1	206340	92.66	132.82
A2	amac	1	2	1	206690	92.78	121.70
A2	amac	1	2	1	207040	92.91	111.08
A2	amac	1	2	1	207380	93.07	99.65
A2	amac	1	2	1	207750	93.24	89.70
A2	amac	1	2	1	208080	93.36	81.79
A2	amac	1	2	1	208430	93.53	72.20
A2	amac	1	2	1	208780	93.65	63.95
A2	amac	1	2	1	209130	93.78	56.03
A2	amac	1	2	1	209470	93.91	49.47
A2	amac	1	2	1	209820	94.07	42.57
A2	amac	1	2	1	210190	94.23	36.68
A2	amac	1	2	1	210520	94.36	31.46
A2	amac	1	2	1	210880	94.53	26.76
A2	amac	1	2	1	211220	94.65	22.72
A2	amac	1	2	1	211560	94.78	19.18
A2	amac	1	2	1	211910	94.91	15.98
A2	amac	1	2	1	212270	95.11	13.12
A2	amac	1	2	1	212610	95.24	10.77
A2	amac	1	2	1	212960	95.4	9.09
A2	amac	1	2	1	213310	95.53	7.57
A2	amac	1	2	1	213660	95.66	6.22
A2	amac	1	2	1	214000	95.79	5.72
A2	amac	1	2	1	214350	95.96	4.88
A2	amac	1	2	1	214700	96.09	4.37
A2	amac	1	2	1	215050	96.26	4.04
A2	amac	1	2	1	215390	96.38	3.36
A2	amac	1	2	1	215750	96.55	3.03
A2	amac	1	2	1	216090	96.69	2.86
A2	amac	1	2	1	216440	96.83	2.69
A2	amac	1	2	1	216800	96.96	2.36
A2	amac	1	2	1	217140	97.12	2.35
A2	amac	1	2	1	217480	97.28	2.19
A2	amac	1	2	1	217830	97.45	2.19
A2	amac	1	2	1	218180	97.56	2.19
A2	amac	1	2	1	218540	97.72	2.35
A2	amac	1	2	1	218880	97.86	2.02
A2	amac	1	2	1	219220	97.93	2.02
A2	amac	1	2	1	219570	98.12	1.85
A2	amac	1	2	1	219920	98.26	2.02
A2	amac	1	2	1	220260	98.43	2.02
A2	amac	1	2	1	220620	98.61	1.68
A2	amac	1	2	1	220970	98.71	2.02
A2	amac	1	2	1	221320	98.84	1.85
A3	amacV14L	1	2	1	31290	20	1001.28
A3	amacV14L	1	2	1	31540	20	1002.81
A3	amacV14L	1	2	1	31900	20.08	1001.88
A3	amacV14L	1	2	1	32250	20.31	1000.19
A3	amacV14L	1	2	1	32600	20.39	1002.45
A3	amacV14L	1	2	1	32950	20.61	1001.64
A3	amacV14L	1	2	1	33290	20.69	1003.39
A3	amacV14L	1	2	1	33660	20.84	1003.09
A3	amacV14L	1	2	1	33990	21	1002.24
A3	amacV14L	1	2	1	34340	21.15	1002.46
A3	amacV14L	1	2	1	34690	21.23	1002.00
A3	amacV14L	1	2	1	35040	21.37	1002.72
A3	amacV14L	1	2	1	35380	21.52	1003.70
A3	amacV14L	1	2	1	35740	21.83	1002.21
A3	amacV14L	1	2	1	36080	21.97	1004.13
A3	amacV14L	1	2	1	36430	22.12	1005.83
A3	amacV14L	1	2	1	36770	22.2	1004.22
A3	amacV14L	1	2	1	37130	22.33	1005.29
A3	amacV14L	1	2	1	37470	22.48	1004.95
A3	amacV14L	1	2	1	37820	22.62	1005.84
A3	amacV14L	1	2	1	38160	22.84	1005.67
A3	amacV14L	1	2	1	38520	22.98	1007.03
A3	amacV14L	1	2	1	38870	23.05	1008.61
A3	amacV14L	1	2	1	39210	23.19	1008.86
A3	amacV14L	1	2	1	39560	23.33	1009.41
A3	amacV14L	1	2	1	39920	23.54	1010.18
A3	amacV14L	1	2	1	40250	23.68	1011.71
A3	amacV14L	1	2	1	40610	23.83	1012.23
A3	amacV14L	1	2	1	40950	23.96	1013.97
A3	amacV14L	1	2	1	41300	24.1	1014.23
A3	amacV14L	1	2	1	41650	24.3	1013.89
A3	amacV14L	1	2	1	42000	24.44	1016.22
A3	amacV14L	1	2	1	42350	24.57	1017.41
A3	amacV14L	1	2	1	42700	24.64	1017.07
A3	amacV14L	1	2	1	43040	24.84	1017.46
A3	amacV14L	1	2	1	43390	24.97	1017.97
A3	amacV14L	1	2	1	43740	25.17	1018.82
A3	amacV14L	1	2	1	44090	25.31	1018.69
A3	amacV14L	1	2	1	44430	25.44	1022.94
A3	amacV14L	1	2	1	44790	25.51	1021.75
A3	amacV14L	1	2	1	45140	25.75	1020.61
A3	amacV14L	1	2	1	45480	25.83	1023.71
A3	amacV14L	1	2	1	45830	26.02	1023.83
A3	amacV14L	1	2	1	46180	26.15	1025.07
A3	amacV14L	1	2	1	46520	26.34	1025.96
A3	amacV14L	1	2	1	46870	26.48	1025.37
A3	amacV14L	1	2	1	47210	26.59	1027.83
A3	amacV14L	1	2	1	47570	26.72	1028.34
A3	amacV14L	1	2	1	47910	26.85	1030.63
A3	amacV14L	1	2	1	48260	27.03	1030.42
A3	amacV14L	1	2	1	48620	27.16	1031.69
A3	amacV14L	1	2	1	48970	27.35	1034.71
A3	amacV14L	1	2	1	49310	27.47	1034.71
A3	amacV14L	1	2	1	49660	27.59	1035.26
A3	amacV14L	1	2	1	50010	27.71	1034.58
A3	amacV14L	1	2	1	50350	27.84	1037.00
A3	amacV14L	1	2	1	50710	28.02	1037.08
A3	amacV14L	1	2	1	51050	28.2	1040.01
A3	amacV14L	1	2	1	51400	28.31	1038.87
A3	amacV14L	1	2	1	51740	28.5	1041.79
A3	amacV14L	1	2	1	52100	28.61	1041.66
A3	amacV14L	1	2	1	52440	28.8	1042.51
A3	amacV14L	1	2	1	52790	28.91	1042.85
A3	amacV14L	1	2	1	53140	29.04	1045.06
A3	amacV14L	1	2	1	53490	29.15	1045.01
A3	amacV14L	1	2	1	53830	29.38	1047.35
A3	amacV14L	1	2	1	54190	29.44	1048.71
A3	amacV14L	1	2	1	54530	29.55	1050.65
A3	amacV14L	1	2	1	54880	29.67	1052.06
A3	amacV14L	1	2	1	55230	29.91	1052.48
A3	amacV14L	1	2	1	55580	30.02	1052.65
A3	amacV14L	1	2	1	55920	30.18	1054.22
A3	amacV14L	1	2	1	56280	30.3	1057.18
A3	amacV14L	1	2	1	56630	30.47	1057.99
A3	amacV14L	1	2	1	56970	30.64	1058.20
A3	amacV14L	1	2	1	57320	30.81	1061.08
A3	amacV14L	1	2	1	57670	30.91	1062.10
A3	amacV14L	1	2	1	58010	31.02	1062.27
A3	amacV14L	1	2	1	58360	31.19	1063.76
A3	amacV14L	1	2	1	58710	31.3	1066.55
A3	amacV14L	1	2	1	59060	31.47	1066.41
A3	amacV14L	1	2	1	59400	31.58	1068.45
A3	amacV14L	1	2	1	59760	31.75	1071.50
A3	amacV14L	1	2	1	60110	31.9	1071.84
A3	amacV14L	1	2	1	60450	32.06	1073.54
A3	amacV14L	1	2	1	60790	32.17	1075.06
A3	amacV14L	1	2	1	61150	32.34	1075.82
A3	amacV14L	1	2	1	61490	32.49	1079.21
A3	amacV14L	1	2	1	61850	32.65	1080.56
A3	amacV14L	1	2	1	62200	32.75	1082.63
